chr	pos	strand
7	64951057	+
7	6516462	+
7	65305922	+
7	65491840	+
7	65565771	+
7	65597022	+
7	65599597	+
7	65615342	+
7	65751866	+
7	65893148	+
7	65897246	+
7	65937552	+
7	65960906	+
7	66063827	+
7	66078309	+
7	66079711	+
7	66209363	+
7	66258667	+
7	66319760	+
7	66371300	+
7	66441731	+
7	66454243	+
7	66481233	+
7	66481308	+
7	66591016	+
7	66610043	+
7	66637293	+
7	66816961	+
7	67014435	+
7	67361983	+
7	67408269	+
7	67459387	+
7	674760	+
7	67994076	+
7	68106530	+
7	68129074	+
7	68146512	+
7	68174598	+
7	68194507	+
7	68226500	+
7	68758434	+
7	69047891	+
7	69594686	+
7	69668335	+
7	69668376	+
7	69736403	+
7	69828427	+
7	69828800	+
7	69969061	+
7	70102472	+
7	7011976	+
7	70182049	+
7	70188593	+
7	70278128	+
7	70308915	+
7	70438883	+
7	71212371	+
7	71465362	+
7	71465552	+
7	71481989	+
7	71732879	+
7	71950437	+
7	72207033	+
7	72270251	+
7	72275843	+
7	72314864	+
7	72330936	+
7	73190206	+
7	73251595	+
7	73312728	+
7	73586411	+
7	73732018	+
7	73971118	+
7	74092620	+
7	7510697	+
7	75335791	+
7	75335921	+
7	75336003	+
7	75337466	+
7	75536370	+
7	755873	+
7	7562013	+
7	75886776	+
7	7615543	+
7	76424232	+
7	76456337	+
7	76607174	+
7	76723953	+
7	76870392	+
7	76919295	+
7	76943851	+
7	76996218	+
7	77020276	+
7	77354744	+
7	77464069	+
7	77566020	+
7	77623118	+
7	77737198	+
7	77748881	+
7	77852608	+
7	78096172	+
7	78146513	+
7	78153705	+
7	78284777	+
7	78662186	+
7	7886646	+
7	78905894	+
7	79049380	+
7	79232151	+
7	79319240	+
7	79358542	+
7	79423838	+
7	7964657	+
7	7988375	+
7	79908292	+
7	79986359	+
7	79997285	+
7	8019013	+
7	8019364	+
7	80222826	+
7	80423167	+
7	80565292	+
7	80678696	+
7	80761427	+
7	81056086	+
7	81056815	+
7	81109551	+
7	81110084	+
7	81376076	+
7	81384623	+
7	8154079	+
7	82001889	+
7	82030907	+
7	82178794	+
7	82430517	+
7	82659445	+
7	82718701	+
7	82752029	+
7	8279858	+
7	82851749	+
7	82853216	+
7	82930857	+
7	82930866	+
7	82947141	+
7	83034188	+
7	83045356	+
7	83229179	+
7	83236116	+
7	83350779	+
7	83500685	+
7	83634144	+
7	83649401	+
7	8372311	+
7	83855201	+
7	83929121	+
7	84118293	+
7	84320294	+
7	84329741	+
7	84742936	+
7	84810177	+
7	84901336	+
7	84901391	+
7	84901704	+
7	85013795	+
7	8501477	+
7	85044737	+
7	85291647	+
7	85944507	+
7	85954362	+
7	86165293	+
7	86332084	+
7	86350179	+
7	86541673	+
7	8663315	+
7	86719207	+
7	8690885	+
7	8695045	+
7	8698630	+
7	87056526	+
7	87093226	+
7	87333209	+
7	87585425	+
7	88003097	+
7	88073306	+
7	88073565	+
7	88073675	+
7	88091434	+
7	88091861	+
7	88092253	+
7	88359468	+
7	88380345	+
7	88516554	+
7	88573615	+
7	88600011	+
7	88822593	+
7	88825840	+
7	88852124	+
7	8886709	+
7	88998872	+
7	88998877	+
7	8900712	+
7	89047563	+
7	89143070	+
7	89235751	+
7	89260059	+
7	8931588	+
7	8955634	+
7	89564908	+
7	89650241	+
7	89704529	+
7	89706489	+
7	89833996	+
7	89944392	+
7	89944523	+
7	90331908	+
7	90336133	+
7	90590813	+
7	90600450	+
7	9107873	+
7	91330918	+
7	91435747	+
7	91495075	+
7	91546971	+
7	91751543	+
7	92181446	+
7	92648846	+
7	92680706	+
7	92787692	+
7	92794097	+
7	92825338	+
7	92857559	+
7	9292348	+
7	93034691	+
7	93086125	+
7	93146544	+
7	93197134	+
7	93357385	+
7	93416675	+
7	93416941	+
7	93417018	+
7	93422992	+
7	93785814	+
7	942107	+
7	94665654	+
7	94766720	+
7	94779057	+
7	94877505	+
7	95000572	+
7	95017394	+
7	9509742	+
7	95101191	+
7	95219037	+
7	95350101	+
7	95370800	+
7	954727	+
7	95890656	+
7	96048868	+
7	96110091	+
7	96202704	+
7	9634650	+
7	9634658	+
7	9635913	+
7	9636023	+
7	96475960	+
7	96628574	+
7	9694178	+
7	97049656	+
7	97050105	+
7	97067530	+
7	9710485	+
7	97136870	+
7	97143560	+
7	97143568	+
7	97148081	+
7	97248947	+
7	97332426	+
7	97374618	+
7	97719089	+
7	98095624	+
7	98197804	+
7	98366832	+
7	9849714	+
7	98790162	+
7	98805249	+
7	98817521	+
7	98843801	+
7	98896268	+
7	99008016	+
7	99146663	+
7	99146807	+
7	99476108	+
7	99596082	+
7	996399	+
7	99718748	+
7	99718758	+
7	99888497	+
7	99950898	+
8	100068900	+
8	10007381	+
8	100190445	+
8	100232890	+
8	100233034	+
8	100490737	+
8	100502146	+
8	100525412	+
8	100586622	+
8	100661108	+
8	100765271	+
8	100782581	+
8	100858971	+
8	101323962	+
8	101586138	+
8	101769434	+
8	101803842	+
8	101870410	+
8	10247359	+
8	102525730	+
8	102685746	+
8	102828064	+
8	103080535	+
8	10326282	+
8	103436013	+
8	10350268	+
8	103554129	+
8	103701340	+
8	103702041	+
8	104718990	+
8	104852670	+
8	104931917	+
8	105322819	+
8	105540080	+
8	105611899	+
8	105664910	+
8	105751679	+
8	105752125	+
8	105880513	+
8	105900475	+
8	105971250	+
8	10639477	+
8	106599278	+
8	106664517	+
8	106679013	+
8	106703456	+
8	106920738	+
8	107037355	+
8	107079337	+
8	107207883	+
8	10738501	+
8	10740146	+
8	10744850	+
8	107557032	+
8	108104272	+
8	108118697	+
8	108123095	+
8	108568653	+
8	108837728	+
8	109052031	+
8	109115535	+
8	109126899	+
8	109135929	+
8	109167065	+
8	10926859	+
8	109274676	+
8	109649032	+
8	109713325	+
8	110079092	+
8	110092302	+
8	110101599	+
8	11026722	+
8	110381758	+
8	110499028	+
8	111262968	+
8	111400039	+
8	111584761	+
8	111632616	+
8	11164185	+
8	111644260	+
8	111805825	+
8	112018696	+
8	112018703	+
8	11210825	+
8	112121212	+
8	1123259	+
8	112399430	+
8	112774181	+
8	112844022	+
8	112897632	+
8	112899286	+
8	112943723	+
8	113087862	+
8	113196525	+
8	113202474	+
8	113721715	+
8	113971922	+
8	114072239	+
8	114111384	+
8	114387085	+
8	114464720	+
8	114465038	+
8	114511384	+
8	11456022	+
8	114687257	+
8	114741572	+
8	114792919	+
8	115189360	+
8	115551642	+
8	115604480	+
8	115773113	+
8	115773129	+
8	115788467	+
8	115881787	+
8	115997805	+
8	116070306	+
8	116207256	+
8	116410963	+
8	117028263	+
8	117047011	+
8	117104563	+
8	11731373	+
8	117405285	+
8	117456422	+
8	11797020	+
8	118283784	+
8	118501060	+
8	118623839	+
8	118685592	+
8	119175880	+
8	119271879	+
8	119305353	+
8	119491321	+
8	119721693	+
8	119996257	+
8	120135694	+
8	120800785	+
8	121144792	+
8	121201643	+
8	121229698	+
8	121312819	+
8	121746162	+
8	121906894	+
8	122062054	+
8	122155282	+
8	122328780	+
8	122616728	+
8	122663378	+
8	122663714	+
8	122813238	+
8	122874730	+
8	123098837	+
8	123111073	+
8	123230334	+
8	123235253	+
8	123491729	+
8	123527804	+
8	123643868	+
8	123981975	+
8	12415247	+
8	124169071	+
8	124534335	+
8	124643960	+
8	124680176	+
8	124894320	+
8	12499034	+
8	125079915	+
8	125124778	+
8	125234680	+
8	125518130	+
8	125736830	+
8	125889964	+
8	126024111	+
8	126339933	+
8	126504862	+
8	126537672	+
8	126601101	+
8	126681386	+
8	126681466	+
8	126681706	+
8	127203141	+
8	127203147	+
8	127232388	+
8	127744231	+
8	127865473	+
8	128038118	+
8	128119613	+
8	128208064	+
8	128356662	+
8	128533840	+
8	128625295	+
8	128761493	+
8	129244935	+
8	129465220	+
8	129708027	+
8	129754787	+
8	129955760	+
8	130209162	+
8	130270498	+
8	130490981	+
8	130712201	+
8	130898980	+
8	130907675	+
8	130925270	+
8	131041269	+
8	131069533	+
8	131536625	+
8	131547779	+
8	13154794	+
8	132004652	+
8	132075773	+
8	132139140	+
8	132139148	+
8	132354069	+
8	132377881	+
8	132393335	+
8	132483897	+
8	132703220	+
8	132703225	+
8	132724492	+
8	132865833	+
8	132942718	+
8	133079218	+
8	133672528	+
8	134724460	+
8	13472921	+
8	134741792	+
8	134889229	+
8	134972211	+
8	135082590	+
8	135083028	+
8	135353137	+
8	135429766	+
8	135430189	+
8	135594833	+
8	13561282	+
8	135959581	+
8	136315742	+
8	13650890	+
8	136894088	+
8	136895906	+
8	136967654	+
8	136967885	+
8	137019478	+
8	137039152	+
8	137062198	+
8	137223451	+
8	137442246	+
8	137449951	+
8	137450348	+
8	137771367	+
8	137846952	+
8	137943703	+
8	138007445	+
8	138256480	+
8	138256670	+
8	138262988	+
8	138295189	+
8	138919790	+
8	13898714	+
8	139117411	+
8	139186859	+
8	13921713	+
8	139325973	+
8	139565918	+
8	139565922	+
8	139633101	+
8	13975426	+
8	139893546	+
8	140145051	+
8	140145234	+
8	140170192	+
8	140339222	+
8	14040521	+
8	140450345	+
8	140475591	+
8	140593325	+
8	140733504	+
8	141048055	+
8	141129476	+
8	141361288	+
8	141454149	+
8	141511272	+
8	141527595	+
8	141561305	+
8	141938082	+
8	142940049	+
8	143077685	+
8	143121287	+
8	14321438	+
8	143281156	+
8	143403139	+
8	1442602	+
8	144307596	+
8	144376126	+
8	144419931	+
8	144701323	+
8	144723592	+
8	144741620	+
8	144749829	+
8	145063597	+
8	145181829	+
8	145570826	+
8	14576161	+
8	145894645	+
8	145894905	+
8	145944843	+
8	146057833	+
8	146253390	+
8	14771323	+
8	14835894	+
8	14899259	+
8	15035219	+
8	15130329	+
8	15289365	+
8	15399342	+
8	15522096	+
8	15548520	+
8	16102814	+
8	16488377	+
8	16627016	+
8	16714904	+
8	17190306	+
8	17190313	+
8	17228066	+
8	17321330	+
8	17336015	+
8	17664255	+
8	17854856	+
8	17859640	+
8	17943129	+
8	18326729	+
8	18454617	+
8	18455855	+
8	18617470	+
8	18768129	+
8	18892526	+
8	19389438	+
8	19399067	+
8	19658934	+
8	19803809	+
8	2006137	+
8	20306568	+
8	20402762	+
8	20538203	+
8	20630143	+
8	21203621	+
8	21291076	+
8	21374805	+
8	21401151	+
8	21496230	+
8	21515107	+
8	21794223	+
8	21879109	+
8	21879433	+
8	22129191	+
8	22281315	+
8	22324862	+
8	22483400	+
8	22505497	+
8	22531808	+
8	2269855	+
8	22755917	+
8	22755935	+
8	22779962	+
8	23042414	+
8	23136206	+
8	23205511	+
8	23255260	+
8	23645017	+
8	23645882	+
8	23670835	+
8	23807741	+
8	23972335	+
8	24295244	+
8	24311831	+
8	24421536	+
8	24494057	+
8	24550599	+
8	24569957	+
8	24694711	+
8	24707022	+
8	24779103	+
8	2490323	+
8	24926268	+
8	24926415	+
8	25172653	+
8	25186441	+
8	25277900	+
8	25323090	+
8	25503644	+
8	25630981	+
8	25813633	+
8	26073387	+
8	26513758	+
8	26522990	+
8	26576034	+
8	26670515	+
8	26742562	+
8	2682288	+
8	26859676	+
8	26904533	+
8	26977107	+
8	2760997	+
8	27662832	+
8	2778554	+
8	28020814	+
8	28078646	+
8	28124596	+
8	28149446	+
8	28149866	+
8	28476735	+
8	28476807	+
8	28542462	+
8	28977596	+
8	28977715	+
8	29056312	+
8	29056592	+
8	29352541	+
8	30072620	+
8	30148693	+
8	30220437	+
8	30597972	+
8	30644019	+
8	31000384	+
8	31933180	+
8	32359979	+
8	32372453	+
8	32483942	+
8	32673815	+
8	32674048	+
8	3270407	+
8	3278014	+
8	32890233	+
8	33119371	+
8	3312646	+
8	33613208	+
8	33625997	+
8	33735119	+
8	33736441	+
8	33761662	+
8	34422906	+
8	34457937	+
8	34468436	+
8	34469653	+
8	34516692	+
8	35069030	+
8	35103098	+
8	35157989	+
8	3518066	+
8	35244864	+
8	35246407	+
8	3581676	+
8	36088606	+
8	3626967	+
8	36270879	+
8	36339220	+
8	37146171	+
8	37502921	+
8	37599986	+
8	38193063	+
8	38688921	+
8	38798164	+
8	38864069	+
8	39169323	+
8	39387229	+
8	39576458	+
8	39601979	+
8	39680030	+
8	39700467	+
8	39976053	+
8	40289704	+
8	40432892	+
8	40433176	+
8	40583365	+
8	40720059	+
8	40720569	+
8	40795626	+
8	40900334	+
8	41157101	+
8	41230548	+
8	41270463	+
8	41361593	+
8	41361861	+
8	42039901	+
8	4222390	+
8	4225982	+
8	42377940	+
8	42441054	+
8	42521000	+
8	42792559	+
8	43095212	+
8	43122646	+
8	43211086	+
8	43226189	+
8	43226653	+
8	4345013	+
8	43643244	+
8	4374808	+
8	43781938	+
8	43784668	+
8	43785044	+
8	43793418	+
8	43826181	+
8	43827754	+
8	43828966	+
8	43830926	+
8	4452909	+
8	4457543	+
8	461356	+
8	46841740	+
8	46844038	+
8	46846878	+
8	46885056	+
8	46907900	+
8	47122691	+
8	47524145	+
8	4759052	+
8	47661645	+
8	47675657	+
8	47793795	+
8	47833448	+
8	48098181	+
8	48244426	+
8	48244617	+
8	48706160	+
8	48893679	+
8	4901183	+
8	49023465	+
8	49045487	+
8	49305575	+
8	49470922	+
8	49612913	+
8	49727542	+
8	49880695	+
8	50010358	+
8	5005411	+
8	50448540	+
8	50504108	+
8	50550371	+
8	50805742	+
8	51013839	+
8	5113527	+
8	51224730	+
8	51346043	+
8	51392834	+
8	51442464	+
8	51768337	+
8	51952257	+
8	52152864	+
8	52376925	+
8	52492095	+
8	52573923	+
8	52737973	+
8	53755678	+
8	53791051	+
8	53861474	+
8	54027486	+
8	54071529	+
8	54433329	+
8	54529215	+
8	54689062	+
8	54696205	+
8	55053138	+
8	5506277	+
8	55261216	+
8	55402141	+
8	55514358	+
8	55583952	+
8	55810872	+
8	56033077	+
8	56317331	+
8	56562866	+
8	56620569	+
8	56656861	+
8	57161908	+
8	57795376	+
8	57808533	+
8	57847927	+
8	57936816	+
8	57936851	+
8	5828924	+
8	5829289	+
8	58347930	+
8	58348186	+
8	5860457	+
8	58674243	+
8	59397150	+
8	59397412	+
8	59615984	+
8	59725228	+
8	59906446	+
8	59914817	+
8	60087080	+
8	60251118	+
8	60427731	+
8	6044968	+
8	6068799	+
8	61469156	+
8	61478246	+
8	61526788	+
8	61567934	+
8	6160155	+
8	61852890	+
8	6187481	+
8	62115152	+
8	62125875	+
8	62239960	+
8	62269985	+
8	62664483	+
8	62681653	+
8	62736552	+
8	62812737	+
8	62879783	+
8	63151444	+
8	63344475	+
8	6348900	+
8	64004615	+
8	64440588	+
8	64591380	+
8	64668568	+
8	64686904	+
8	64867208	+
8	65226748	+
8	65461769	+
8	65578121	+
8	65578125	+
8	66276833	+
8	66297297	+
8	66304245	+
8	66327179	+
8	66536733	+
8	66936714	+
8	67028911	+
8	67381806	+
8	67450906	+
8	67684360	+
8	67715672	+
8	67758156	+
8	67915692	+
8	68185653	+
8	68302165	+
8	68360878	+
8	68470188	+
8	68643886	+
8	68645450	+
8	68981795	+
8	69051935	+
8	69507696	+
8	6966241	+
8	69671001	+
8	70044225	+
8	70106471	+
8	70357616	+
8	70387787	+
8	70602533	+
8	70879043	+
8	70935938	+
8	71427931	+
8	71488323	+
8	71583438	+
8	71583595	+
8	71768921	+
8	71769597	+
8	71774799	+
8	71914585	+
8	72013167	+
8	72174022	+
8	72206049	+
8	72237454	+
8	72372233	+
8	72397476	+
8	72399176	+
8	72510306	+
8	72592771	+
8	73023867	+
8	73449107	+
8	73787729	+
8	73787803	+
8	73979900	+
8	74013155	+
8	74043368	+
8	74283376	+
8	74325956	+
8	74587611	+
8	74653540	+
8	74694406	+
8	74745432	+
8	74934820	+
8	74975972	+
8	75062565	+
8	75211408	+
8	75314231	+
8	75375340	+
8	75387821	+
8	75648537	+
8	75723729	+
8	75822544	+
8	75860739	+
8	75877265	+
8	75912980	+
8	75978859	+
8	76015033	+
8	76080137	+
8	76126902	+
8	76317969	+
8	76370672	+
8	76386455	+
8	76533383	+
8	76533598	+
8	77220775	+
8	77248364	+
8	77264531	+
8	77337070	+
8	77337445	+
8	77675529	+
8	77733733	+
8	77867085	+
8	78330229	+
8	78512218	+
8	78582037	+
8	79674173	+
8	79813658	+
8	79813661	+
8	80067242	+
8	80078792	+
8	80083925	+
8	80084039	+
8	80164352	+
8	80255822	+
8	80466342	+
8	80750887	+
8	80841041	+
8	80851679	+
8	81032972	+
8	81048422	+
8	8177559	+
8	81871778	+
8	82262959	+
8	82350415	+
8	82578509	+
8	82603801	+
8	83201553	+
8	83262604	+
8	83272977	+
8	8334321	+
8	83351470	+
8	83570336	+
8	83640785	+
8	83673364	+
8	83740701	+
8	83740915	+
8	83827191	+
8	83833788	+
8	83963030	+
8	83996453	+
8	84472351	+
8	84573983	+
8	84574073	+
8	84682865	+
8	8474919	+
8	84830293	+
8	84909278	+
8	85023896	+
8	85285157	+
8	85428700	+
8	85437268	+
8	85811176	+
8	85835894	+
8	85874309	+
8	86452543	+
8	8654203	+
8	86990089	+
8	86990092	+
8	87079623	+
8	87098990	+
8	87180169	+
8	87315039	+
8	87595257	+
8	87770098	+
8	87819828	+
8	87971422	+
8	88410435	+
8	88667527	+
8	88757012	+
8	89026865	+
8	8920121	+
8	89249116	+
8	89357972	+
8	89499080	+
8	89499089	+
8	89703942	+
8	89825401	+
8	90170793	+
8	90189072	+
8	90306917	+
8	90435926	+
8	90564498	+
8	90582885	+
8	90599063	+
8	90669905	+
8	90838672	+
8	91446029	+
8	9170637	+
8	92078837	+
8	92186252	+
8	92257633	+
8	92274953	+
8	92362262	+
8	92534075	+
8	92577021	+
8	92677079	+
8	93051446	+
8	93103890	+
8	93352297	+
8	93769166	+
8	93866769	+
8	93874194	+
8	93983199	+
8	94102035	+
8	94162480	+
8	9463665	+
8	94666522	+
8	94682210	+
8	95503547	+
8	95583005	+
8	95620119	+
8	95648747	+
8	95703335	+
8	95721963	+
8	95946068	+
8	9597548	+
8	9597701	+
8	96072238	+
8	96179165	+
8	96382370	+
8	96564195	+
8	9665665	+
8	96657272	+
8	96783528	+
8	96794342	+
8	9722712	+
8	97394631	+
8	97520707	+
8	97588607	+
8	97634158	+
8	97910975	+
8	97935865	+
8	97983577	+
8	9807896	+
8	98185149	+
8	98270811	+
8	98540858	+
8	98595409	+
8	98906068	+
8	99005591	+
8	99476706	+
8	99524288	+
8	99610872	+
8	99779451	+
8	99979505	+
9	100518058	+
9	100675541	+
9	100820197	+
9	100855742	+
9	101067171	+
9	101090318	+
9	101357838	+
9	101368767	+
9	10137680	+
9	101394705	+
9	101561004	+
9	10163176	+
9	101670115	+
9	102267540	+
9	102615451	+
9	102615621	+
9	102768939	+
9	102786681	+
9	102849300	+
9	103019837	+
9	103177000	+
9	103223401	+
9	103661020	+
9	103702894	+
9	103749263	+
9	103749618	+
9	10417326	+
9	104443922	+
9	104444006	+
9	1045124	+
9	10459762	+
9	10461256	+
9	104675591	+
9	104734378	+
9	105073706	+
9	10514320	+
9	105162535	+
9	105219849	+
9	105389585	+
9	105450606	+
9	105621892	+
9	105784540	+
9	106076468	+
9	106244175	+
9	106321942	+
9	106323696	+
9	10641335	+
9	106501537	+
9	106501683	+
9	106602633	+
9	106604412	+
9	106673492	+
9	106701201	+
9	107004499	+
9	107210358	+
9	107444454	+
9	107606595	+
9	107636009	+
9	107746893	+
9	107817348	+
9	107818015	+
9	107885130	+
9	10798392	+
9	108380218	+
9	108447994	+
9	108539394	+
9	108650256	+
9	109235266	+
9	10954456	+
9	109594195	+
9	109775058	+
9	110018347	+
9	110028926	+
9	110033440	+
9	11008678	+
9	110124725	+
9	110762658	+
9	110834178	+
9	111222921	+
9	111412150	+
9	111565056	+
9	111795153	+
9	111912266	+
9	111949728	+
9	112113156	+
9	112261383	+
9	112395127	+
9	112412628	+
9	112466045	+
9	112520092	+
9	112691470	+
9	112794292	+
9	112890142	+
9	112908071	+
9	113029966	+
9	113174935	+
9	113185404	+
9	11329321	+
9	113327081	+
9	113438645	+
9	113491530	+
9	113559364	+
9	113559580	+
9	113571243	+
9	113841429	+
9	11388705	+
9	113900446	+
9	113995612	+
9	113995617	+
9	11409520	+
9	114326409	+
9	114340604	+
9	114529592	+
9	114616225	+
9	114653613	+
9	114736446	+
9	11482415	+
9	114869025	+
9	114889847	+
9	115084240	+
9	115151086	+
9	115288331	+
9	115288368	+
9	115560027	+
9	115560423	+
9	115664017	+
9	115766091	+
9	115907952	+
9	115969630	+
9	11599330	+
9	116095564	+
9	116468031	+
9	11667081	+
9	11669391	+
9	116849992	+
9	117274759	+
9	117928085	+
9	117928272	+
9	118083849	+
9	118101462	+
9	118509741	+
9	118559115	+
9	119253705	+
9	11950997	+
9	119523193	+
9	119677431	+
9	119820615	+
9	119820650	+
9	119947063	+
9	120008435	+
9	120390726	+
9	12050484	+
9	120580992	+
9	120887911	+
9	121147982	+
9	12120357	+
9	121214565	+
9	121394582	+
9	121430263	+
9	121763133	+
9	121834867	+
9	122029029	+
9	122478437	+
9	122599486	+
9	122798740	+
9	123055177	+
9	12306469	+
9	123066578	+
9	1231862	+
9	123596663	+
9	123603622	+
9	124039939	+
9	124062912	+
9	124273827	+
9	12460068	+
9	124734002	+
9	124790572	+
9	12515417	+
9	125419582	+
9	125486127	+
9	12556815	+
9	12556882	+
9	125721103	+
9	12601794	+
9	126048386	+
9	126072297	+
9	126529794	+
9	126557391	+
9	126564996	+
9	126565830	+
9	126850480	+
9	127547720	+
9	127689366	+
9	127854422	+
9	127885345	+
9	128052869	+
9	128055280	+
9	128159004	+
9	128294176	+
9	128319935	+
9	128387489	+
9	128567195	+
9	128739634	+
9	128980168	+
9	129070236	+
9	129520450	+
9	129570621	+
9	129660573	+
9	129801049	+
9	130043867	+
9	130074777	+
9	130170512	+
9	130302330	+
9	130375303	+
9	13050095	+
9	130820403	+
9	130822885	+
9	131202571	+
9	131340239	+
9	131462579	+
9	131575829	+
9	131795424	+
9	132011684	+
9	132064239	+
9	132144357	+
9	132204644	+
9	132576743	+
9	132672772	+
9	132755151	+
9	132829959	+
9	133034810	+
9	133311081	+
9	133349456	+
9	133444883	+
9	133619598	+
9	133649077	+
9	1337976	+
9	13390436	+
9	133999720	+
9	134234935	+
9	134245595	+
9	134268990	+
9	134289804	+
9	134449003	+
9	134570408	+
9	135176163	+
9	135312009	+
9	135404844	+
9	135435962	+
9	135447782	+
9	135718969	+
9	135759095	+
9	135760387	+
9	13579438	+
9	135892092	+
9	13605527	+
9	136105857	+
9	136175703	+
9	136182790	+
9	136414426	+
9	136433495	+
9	136644322	+
9	136703284	+
9	136741916	+
9	137374630	+
9	137396062	+
9	137432177	+
9	138334859	+
9	138411456	+
9	138901687	+
9	138966304	+
9	138985665	+
9	139075657	+
9	139319386	+
9	139374289	+
9	139662948	+
9	139825385	+
9	139897933	+
9	140008996	+
9	140180086	+
9	140253496	+
9	140846986	+
9	141078435	+
9	14931948	+
9	15055531	+
9	15602582	+
9	15602666	+
9	15831814	+
9	1584915	+
9	15920765	+
9	1631821	+
9	16357394	+
9	1640113	+
9	16467793	+
9	16467985	+
9	16682306	+
9	16866615	+
9	16896147	+
9	17123019	+
9	17184901	+
9	17193066	+
9	17202676	+
9	17359722	+
9	17482726	+
9	1756788	+
9	176596	+
9	17700055	+
9	17704112	+
9	17733125	+
9	17780165	+
9	17780531	+
9	17818991	+
9	17874433	+
9	17946081	+
9	18400142	+
9	18560898	+
9	18584286	+
9	18649955	+
9	18907038	+
9	19365713	+
9	19661908	+
9	19671065	+
9	19989086	+
9	20063550	+
9	20142466	+
9	20440747	+
9	20564347	+
9	20615340	+
9	21038489	+
9	21109531	+
9	21127608	+
9	21474428	+
9	21831346	+
9	22189932	+
9	22288716	+
9	22395714	+
9	22488070	+
9	22496527	+
9	2271954	+
9	22737762	+
9	22759637	+
9	2326299	+
9	23265835	+
9	23405491	+
9	23498461	+
9	2351295	+
9	235571	+
9	23704142	+
9	23736547	+
9	23779927	+
9	23780012	+
9	23876301	+
9	24224747	+
9	24277365	+
9	24277395	+
9	2440279	+
9	24644439	+
9	24829682	+
9	24881890	+
9	24881901	+
9	25270267	+
9	25320351	+
9	25450433	+
9	25520763	+
9	25600948	+
9	25643021	+
9	25702091	+
9	25735293	+
9	262456	+
9	26451904	+
9	26476364	+
9	26585932	+
9	26901168	+
9	27981554	+
9	28107779	+
9	28111577	+
9	28111909	+
9	28195378	+
9	28517244	+
9	28704862	+
9	28802507	+
9	28960610	+
9	28990487	+
9	29047002	+
9	29103302	+
9	29114733	+
9	29260368	+
9	29260632	+
9	29877645	+
9	29998832	+
9	30184872	+
9	30495877	+
9	3058279	+
9	30627775	+
9	30674122	+
9	30674445	+
9	30734680	+
9	31007477	+
9	31029118	+
9	31459396	+
9	31748212	+
9	32080541	+
9	32092694	+
9	32224926	+
9	3231080	+
9	32321581	+
9	32463814	+
9	32562030	+
9	32716568	+
9	32757332	+
9	32818844	+
9	32936355	+
9	33050837	+
9	33052246	+
9	33480003	+
9	33700126	+
9	3370208	+
9	33816349	+
9	3398878	+
9	34016965	+
9	34169268	+
9	34246010	+
9	34288190	+
9	34326325	+
9	34561371	+
9	34681469	+
9	34681958	+
9	34703692	+
9	34904794	+
9	35818806	+
9	3587611	+
9	35883757	+
9	35918453	+
9	35950511	+
9	35955920	+
9	36133037	+
9	36260291	+
9	36467148	+
9	36467174	+
9	36645292	+
9	36683186	+
9	36746751	+
9	37495130	+
9	37594242	+
9	37596340	+
9	38575575	+
9	38767767	+
9	3896676	+
9	4033816	+
9	42161832	+
9	4237135	+
9	4265495	+
9	43502240	+
9	43609057	+
9	44773295	+
9	44791314	+
9	4537606	+
9	4648708	+
9	4648724	+
9	4661757	+
9	4680061	+
9	47207894	+
9	4814232	+
9	4814520	+
9	5023850	+
9	5239833	+
9	527838	+
9	5406234	+
9	5491397	+
9	5491500	+
9	5987576	+
9	6290476	+
9	6290848	+
9	66263423	+
9	66314291	+
9	66454901	+
9	66778448	+
9	66799479	+
