chr	tss	strand	gene
19	41708585	+	CEACAM5
19	41708657	+	AC243967.1
19	41750977	+	CEACAM6
19	41796587	+	CEACAM3
19	41844697	-	LYPD4
19	41844743	+	DMRTC2
19	41860255	+	RPS19
19	41877279	+	CD79A
19	41883161	+	ARHGEF1
19	41928516	-	ERFL
19	41959321	-	RABAC1
19	41994232	-	AC010616.1
19	41997497	-	ATP1A3
19	42069498	-	GRIK5
19	42068477	+	ZNF574
19	42196585	-	POU2F2
19	42220140	-	DEDD2
19	42220312	+	ZNF526
19	42242625	-	GSK3A
19	42255132	-	AC006486.1
19	42255128	-	ERF
19	42268537	+	CIC
19	42303546	-	PAFAH1B3
19	42302098	+	PRR19
19	42313309	+	TMEM145
19	42325609	+	MEGF8
19	42390297	-	CNFN
19	42427388	-	LIPE
19	42442946	-	CXCL17
19	42561234	-	CEACAM1
19	42595055	-	CEACAM8
19	42740481	-	PSG3
19	42855691	-	PSG8
19	42879822	-	PSG1
19	42919563	-	PSG6
19	42937207	-	PSG7
19	43026474	-	PSG11
19	43083045	-	PSG2
19	43186536	-	PSG5
19	43207299	-	PSG4
19	43269530	-	PSG9
19	43353686	+	CD177
19	43401496	+	TEX101
19	43465608	-	LYPD3
19	43504935	-	PHLDB3
19	43527230	-	ETHE1
19	43525497	+	ZNF575
19	43580473	-	XRCC1
19	43593036	-	L34079.1
19	43575801	+	PINLYP
19	43596135	-	IRGQ
19	43596392	+	ZNF576
19	43596617	+	SRRM5
19	43619629	-	ZNF428
19	43639850	-	CADM4
19	43670547	-	PLAUR
19	43716076	+	IRGC
19	43754962	-	SMG9
19	43781257	-	KCNN4
19	43827206	-	LYPD5
19	43827321	+	ZNF283
19	43901385	-	ZNF404
19	43935282	-	ZNF45
19	43951223	+	ZNF221
19	43967862	+	ZNF155
19	44002957	+	ZNF230
19	44025342	+	ZNF222
19	44025354	+	AC067968.1
19	44051367	+	ZNF223
19	44072159	+	ZNF284
19	44094339	+	ZNF224
19	44112181	+	AC021092.2
19	44141554	+	ZNF234
19	44165073	+	ZNF226
19	44207547	+	ZNF227
19	44305046	-	ZNF235
19	44259880	+	ZNF233
19	44367217	-	ZNF112
19	44401608	-	AC245748.1
19	44401608	-	ZNF285
19	44448578	-	ZNF229
19	44500524	-	ZNF180
19	44529788	-	CEACAM20
19	44613563	+	IGSF23
19	44643798	+	PVR
19	44662278	+	CEACAM19
19	44699151	+	CEACAM16
19	44747705	+	BCL3
19	44777869	+	CBLC
19	44809071	+	BCAM
19	44846175	+	NECTIN2
19	44890569	+	TOMM40
19	44905791	+	APOE
19	44914247	+	APOC1
19	44942237	+	APOC4
19	44942238	+	APOC4-APOC2
19	44945971	+	APOC2
19	44954585	+	CLPTM1
19	45001449	+	RELB
19	45039045	+	CLASRP
19	45076587	-	ZNF296
19	45079195	+	GEMIN7
19	45079288	+	MARK4
19	45091396	+	PPP1R37
19	45158737	-	NKPD1
19	45178237	-	TRAPPC6A
19	45178784	+	BLOC1S3
19	45245431	-	EXOC3L2
19	45322875	-	CKM
19	45333434	+	KLC3
19	45370918	-	ERCC2
19	45406349	-	PPP1R13L
19	45406209	+	CD3EAP
19	45478828	-	ERCC1
19	45467995	+	FOSB
19	45497055	-	RTN2
19	45488777	+	PPM1N
19	45506579	+	VASP
19	45602212	-	OPA3
19	45602212	-	GPR4
19	45645629	-	EML2
19	45668221	+	GIPR
19	45692569	-	SNRPD2
19	45692666	+	QPCTL
19	45730896	-	FBXO46
19	45733251	+	BHMG1
19	45769252	-	SIX5
19	45782552	-	DMPK
19	45785973	-	AC011530.1
19	45792845	-	DMWD
19	45815308	-	RSPH6A
19	45863194	-	SYMPK
19	45863989	+	FOXA3
19	45886141	-	IRF2BP1
19	45902613	-	MYPOP
19	45914778	-	NANOS2
19	45973865	-	NOVA2
19	45995461	+	CCDC61
19	46023053	-	PGLYRP1
19	46077118	-	IGFL4
19	46124688	-	IGFL3
19	46143106	+	IGFL2
19	46229742	+	IGFL1
19	46297046	+	HIF3A
19	46347087	+	PPP5C
19	46413564	-	CCDC8
19	46428951	-	PNMA8C
19	46471563	-	PNMA8A
19	46601200	-	PPP5D1
19	46495879	-	PNMA8B
19	46601074	+	CALM3
19	46625089	-	PTGIR
19	46634685	-	GNG8
19	46661182	-	DACT3
19	46717127	-	PRKD2
19	46746994	-	STRN4
19	46746046	+	FKRP
19	46788594	-	SLC1A5
19	46850992	-	AP2S1
19	46860997	+	ARHGAP35
19	47019837	+	NPAS1
19	47048624	-	TMEM160
19	47113776	-	ZC3H4
19	47113274	+	SAE1
19	47232766	-	BBC3
19	47255980	+	CCDC9
19	47274885	+	INAFM1
19	47290023	+	C5AR1
19	47332175	+	C5AR2
19	47349315	+	DHX34
19	47419527	-	MEIS3
19	47471893	-	SLC8A2
19	47484265	-	KPTN
19	47515091	-	NAPA
19	47555856	-	ZNF541
19	47608196	+	BICRA
19	47713422	+	EHD2
19	47745546	+	NOP53
19	47778585	+	SELENOW
19	47819051	-	TPRX1
19	47819779	+	CRX
19	47886315	-	SULT2A1
19	47992170	-	BSPH1
19	47994632	+	ELSPBP1
19	48044079	-	CABP5
19	48110817	-	PLA2G4C
19	48170603	-	LIG1
19	48170680	+	ZSWIM9
19	48255946	-	CARD8
19	48270081	+	ZNF114
19	48321894	-	CCDC114
19	48321509	+	EMP3
19	48364059	-	TMEM143
19	48364367	+	SYNGR4
19	48391551	-	KDELR1
19	48394875	+	GRIN2D
19	48445841	+	GRWD1
19	48455574	+	KCNJ14
19	48465837	+	AC008403.1
19	48469208	+	CYTH2
19	48513935	-	LMTK3
19	48552075	+	SULT2B1
19	48614854	-	FAM83E
19	48606742	+	SPACA4
19	48619184	-	RPL18
19	48619291	+	SPHK2
19	48637379	-	DBP
19	48646187	-	CA11
19	48673081	-	NTN5
19	48695971	+	FUT2
19	48719725	-	MAMSTR
19	48740610	-	RASIP1
19	48746909	-	IZUMO1
19	48755390	-	FUT1
19	48755524	+	FGF21
19	48811029	-	BCAT2
19	48836510	-	HSD17B14
19	48868617	-	PLEKHA4
19	48872421	+	PPP1R15A
19	48898744	-	TULP2
19	48900312	+	NUCB1
19	48933699	+	DHDH
19	48954815	+	BAX
19	48965309	+	FTL
19	48993310	-	GYS1
19	48993562	+	RUVBL2
19	49017090	-	LHB
19	49020523	-	AC008687.4
19	49024333	-	CGB3
19	49036895	-	AC008687.1
19	49031912	+	CGB2
19	49036895	-	CGB1
19	49043848	+	CGB5
19	49049106	-	CGB8
19	49058860	-	CGB7
19	49065076	-	AC008687.8
19	49065054	-	NTF4
19	49072941	-	KCNA7
19	49085419	+	SNRNP70
19	49114324	+	LIN7B
19	49119143	-	C19orf73
19	49119544	+	PPFIA3
19	49155396	-	HRC
19	49157741	+	TRPM4
19	49325215	-	SLC6A16
19	49335171	+	CD37
19	49362457	-	TEAD2
19	49361783	+	DKKL1
19	49388219	+	CCDC155
19	49423441	-	PTH2
19	49423749	+	GFY
19	49442360	-	SLC17A7
19	49453497	-	PIH1D1
19	49453225	+	ALDH16A1
19	49462752	+	AC010619.2
19	49474207	+	FLT3LG
19	49487554	+	RPL13A
19	49496365	+	RPS11
19	49506816	+	FCGRT
19	49528003	+	RCN3
19	49590262	-	NOSIP
19	49580646	+	PRRG2
19	49591182	+	PRR12
19	49640143	-	RRAS
19	49642209	+	SCAF1
19	49665875	-	IRF3
19	49665142	+	BCL2L12
19	49675786	+	PRMT1
19	49688664	+	ADM5
19	49690898	+	CPT1C
19	49763306	-	TSKS
19	49766968	+	AP2A1
19	49817376	-	FUZ
19	49818279	+	MED25
19	49850735	+	PTOV1
19	49878351	-	PNKP
19	49878459	-	AKT1S1
19	49877425	+	TBC1D17
19	49929539	-	IL4I1
19	49929763	-	NUP62
19	49958391	-	AC011452.2
19	49928702	+	ATF5
19	49961172	-	SIGLEC11
19	50025946	-	VRK3
19	50025714	+	ZNF473
19	50163195	-	IZUMO2
19	50188186	+	MYH14
19	50333515	-	KCNC3
19	50329653	+	NR1H2
19	50365830	-	NAPSA
19	50384204	+	POLD1
19	50415799	+	AC020909.1
19	50418938	+	SPIB
19	50432892	+	MYBPC2
19	50476848	-	FAM71E1
19	50476400	+	EMC10
19	50511353	-	JOSD2
19	50514690	-	ASPDH
19	50568435	-	LRRC4B
19	50639881	-	SYT3
19	50649445	+	C19orf81
19	50719450	-	SHANK1
19	50723364	+	CLEC11A
19	50770464	+	GPR32
19	50793142	-	AC010325.1
19	50790415	+	ACP4
19	50804929	-	C19orf48
19	50823787	-	KLK1
19	50837213	-	KLK15
19	50854915	+	KLK3
19	50861568	+	KLK2
19	50910738	-	KLK4
19	50953093	-	KLK5
19	50969673	-	KLK6
19	50984099	-	KLK7
19	51002711	-	KLK8
19	51009581	-	AC011473.4
19	51009634	-	KLK9
19	51020175	-	KLK10
19	51028039	-	KLK11
19	51035230	-	KLK12
19	51065114	-	KLK13
19	51084245	-	KLK14
19	51108409	-	CTU1
19	51124908	+	SIGLEC9
19	51142299	+	SIGLEC7
19	51225064	+	CD33
19	51246348	+	SIGLECL1
19	51311848	+	IGLON5
19	51342124	-	VSIG10L
19	51366418	-	ETFB
19	51368099	-	AC008750.8
19	51369003	-	CLDND2
19	51372701	-	NKG7
19	51387960	-	LIM2
19	51390591	-	C19orf84
19	51417803	-	SIGLEC10
19	51458456	-	SIGLEC8
19	51478622	+	CEACAM18
19	51501800	-	SIGLEC12
19	51531856	-	SIGLEC6
19	51571283	+	ZNF175
19	51645545	-	SIGLEC5
19	51646889	-	AC018755.2
19	51646801	-	SIGLEC14
19	51689128	+	SPACA6
19	51723994	-	HAS1
19	51804110	-	FPR1
19	51752026	+	FPR2
19	51795157	+	FPR3
19	51890950	-	ZNF577
19	51905040	-	ZNF649
19	51927147	+	ZNF613
19	51986856	-	ZNF350
19	52008230	-	ZNF615
19	52030240	-	ZNF614
19	52095738	-	ZNF432
19	52095765	-	ZNF841
19	52139938	-	ZNF616
19	52171643	-	ZNF836
19	52190048	+	PPP2R1A
19	52269587	+	ZNF766
19	52297169	+	ZNF480
19	52336243	+	ZNF610
19	52369917	+	ZNF880
19	52397849	+	ZNF528
19	52429187	+	ZNF534
19	52453553	+	ZNF578
19	52527652	+	ZNF808
19	52555457	+	ZNF701
19	52690496	-	ZNF83
19	52735073	-	ZNF611
19	52786807	-	ZNF600
19	52857600	-	ZNF28
19	52857649	-	ZNF468
19	52897693	-	ZNF320
19	52923481	-	ZNF888
19	52962823	-	ZNF816-ZNF321P
19	52962911	-	ZNF816
19	53013921	+	ERVV-1
19	53044740	+	ERVV-2
19	53103436	-	ZNF160
19	53133077	-	ZNF415
19	53159075	-	ZNF347
19	53193386	-	ZNF665
19	53254898	-	ZNF677
19	53258292	+	VN1R2
19	53267723	-	VN1R4
19	53333749	+	ZNF845
19	53365693	+	ZNF525
19	53389793	+	ZNF765
19	53431984	+	AC022137.3
19	53445001	+	ZNF761
19	53467733	+	ZNF813
19	53519527	+	ZNF331
19	53632056	+	DPRX
19	53824394	-	NLRP12
19	53864763	+	MYADM
19	53879190	+	PRKCG
19	53909335	+	CACNG7
19	53963040	+	CACNG8
19	53992288	+	CACNG6
19	54063953	-	VSTM1
19	54081365	-	TARM1
19	54102692	-	OSCAR
19	54102728	+	NDUFA3
19	54115675	-	TFPT
19	54115410	+	PRPF31
19	54137749	+	CNOT3
19	54159721	-	LENG1
19	54173250	-	TMC4
19	54189882	-	MBOAT7
19	54189938	+	TSEN34
19	54200809	+	RPS9
19	54223506	-	LILRB3
19	54242791	-	LILRA6
19	54257301	-	LILRB5
19	54281184	-	LILRB2
19	54313166	-	LILRA5
19	54339162	-	LILRA4
19	54370558	-	LAIR1
19	54415219	+	TTYH1
19	54448887	+	LENG8
19	54463778	-	LENG9
19	54473296	-	CDC42EP5
19	54497879	+	LAIR2
19	54572920	+	LILRA2
19	54593582	+	LILRA1
19	54617158	+	LILRB1
19	54643889	+	LILRB4
19	54724479	+	KIR3DL3
19	54738513	+	KIR2DL3
19	54769793	+	KIR2DL1
19	54803535	+	KIR2DL4
19	54816468	+	KIR3DL1
19	54850443	+	KIR3DL2
19	54874235	+	FCAR
19	54906148	+	NCR1
19	54966312	-	NLRP7
19	54953130	+	NLRP2
19	55038264	-	GP6
19	55071291	-	RDH13
19	55072020	+	EPS8L1
19	55117637	-	PPP1R12C
19	55149206	-	TNNT1
19	55157773	-	TNNI3
19	55160671	-	AC010327.2
19	55166722	-	DNAAF3
19	55180289	-	SYT5
19	55209506	-	PTPRH
19	55228784	-	TMEM86B
19	55259017	-	PPP6R1
19	55280381	-	HSPBP1
19	55282072	+	BRSK1
19	55334048	-	TMEM150B
19	55339853	+	KMT5C
19	55354719	-	COX6B2
19	55359516	-	AC020922.1
19	55363260	-	FAM71E2
19	55370463	-	IL11
19	55376826	+	TMEM190
19	55384292	-	TMEM238
19	55385345	+	RPL28
19	55407788	-	UBE2S
19	55442863	-	SHISA7
19	55462343	-	ISOC2
19	55464707	-	C19orf85
19	55476617	+	ZNF628
19	55485188	+	NAT14
19	55488404	+	SSC5D
19	55537089	-	SBK2
19	55545543	-	SBK3
19	55580848	-	ZNF579
19	55601970	-	FIZ1
19	55600022	+	ZNF524
19	55605405	+	ZNF865
19	55624566	-	ZNF784
19	55635016	+	ZNF580
19	55635459	+	ZNF581
19	55641062	+	CCDC106
19	55654146	+	U2AF2
19	55675226	+	EPN1
19	55738402	-	NLRP9
19	55759014	+	RFPL4A
19	55769141	+	RFPL4AL1
19	55836800	-	NLRP11
19	55836540	+	NLRP4
19	55932336	-	NLRP13
19	55947832	+	NLRP8
19	55999726	+	NLRP5
19	56121295	-	ZNF787
19	56132599	+	ZNF444
19	56176008	+	GALP
19	56197920	-	ZSCAN5B
19	56202301	+	ZSCAN5C
19	56368383	-	ZSCAN5A
19	56272748	+	EDDM13
19	56393545	-	ZNF582
19	56397966	+	ZNF583
19	56478065	-	ZNF667
19	56507850	+	ZNF471
19	56538948	+	ZFP28
19	56567468	+	ZNF470
19	56595264	+	ZNF71
19	56643159	+	SMIM17
19	56671783	-	ZNF835
19	56840729	-	ZIM2
19	56840728	-	PEG3
19	57119138	+	USP29
19	57145202	-	ZIM3
19	57167485	-	DUXA
19	57191500	+	ZNF264
19	57230802	+	AURKC
19	57240632	+	ZNF805
19	57280051	+	ZNF460
19	57320472	+	ZNF543
19	57351307	+	AC005261.1
19	57363477	+	ZNF547
19	57363551	+	TRAPPC2B
19	57363566	+	AC003002.1
19	57389850	+	ZNF548
19	57389884	+	AC003002.3
19	57394183	+	AC003002.2
19	57411163	+	ZNF17
19	57435325	+	ZNF749
19	57477536	-	AC004076.1
19	57457142	-	VN1R1
19	57477570	-	ZNF772
19	57487711	+	ZNF419
19	57487718	+	AC003005.1
19	57499915	+	ZNF773
19	57527325	+	ZNF549
19	57559863	-	ZNF550
19	57578911	-	ZNF416
19	57578456	+	ZIK1
19	57599885	+	ZNF530
19	57614233	+	ZNF134
19	57630395	+	ZNF211
19	57668935	+	ZSCAN4
19	57681969	+	ZNF551
19	57682045	+	AC003006.1
19	57709194	-	ZNF154
19	57727624	-	ZNF671
19	57746815	+	ZNF776
19	57769655	+	ZNF586
19	57814913	-	ZNF552
19	57819719	+	AC010522.1
19	57819721	+	ZNF587B
19	57889074	-	ZNF814
19	57849859	+	ZNF587
19	57916591	-	AC010326.3
19	57916610	-	ZNF417
19	57935393	-	ZNF418
19	57947706	-	AC010326.1
19	57974534	-	C19orf18
19	58003349	-	ZNF606
19	58034025	+	ZSCAN1
19	58059239	+	ZNF135
19	58118427	-	ZSCAN18
19	58155110	-	ZNF329
19	58183029	+	ZNF274
19	58228594	+	ZNF544
19	58228914	+	AC020915.5
19	58278955	+	ZNF8
19	58305319	+	ERVK3-1
19	58326994	+	ZSCAN22
19	58353492	-	A1BG
19	58362848	-	ZNF497
19	58381030	-	ZNF837
19	58386400	+	RPS5
19	58396090	+	RNF225
19	58401504	+	ZNF584
19	58440153	-	ZNF132
19	58451611	+	ZNF324B
19	58467045	+	ZNF324
19	58474017	+	ZNF446
19	58512413	-	SLC27A5
19	58538911	-	ZBTB45
19	58544064	+	TRIM28
19	58555105	-	CHMP2A
19	58558954	-	UBE2M
19	58573575	-	MZF1
Y	2787682	-	SRY
Y	2841602	+	RPS4Y1
Y	2935281	+	ZFY
Y	3579041	+	TGIF2LY
Y	5000226	+	PCDH11Y
Y	6246223	+	TSPY2
Y	6911774	-	AMELY
Y	6910686	+	TBL1Y
Y	7273972	+	PRKY
Y	9337464	+	TSPY4
Y	9357797	+	TSPY8
Y	9398421	+	TSPY3
Y	9466955	+	TSPY1
Y	9487313	+	TSPY9P
Y	9527880	+	TSPY10
Y	12537650	+	USP9Y
Y	12904108	+	DDX3Y
Y	13480673	-	UTY
Y	13703899	+	TMSB4Y
Y	13986513	-	VCY
Y	14056227	+	VCY1B
Y	14522573	+	NLGN4Y
Y	17880220	-	CDY2B
Y	18025787	+	CDY2A
Y	18546671	+	HSFY1
Y	18773735	-	HSFY2
Y	19077416	-	AC007244.1
Y	19744939	-	KDM5D
Y	20575776	+	EIF1AY
Y	20756108	+	RPS4Y2
Y	21511338	+	RBMY1B
Y	21511372	+	RBMY1A1
Y	21894526	-	RBMY1D
Y	21918067	-	RBMY1E
Y	22096007	-	PRY2
Y	22182982	-	RBMY1F
Y	22403461	+	RBMY1J
Y	22490397	+	PRY
Y	22973819	+	BPY2
Y	23199094	-	DAZ1
Y	23219434	+	DAZ2
Y	23694579	-	PRYP3
Y	24048019	-	CDY1B
Y	24607560	+	BPY2B
Y	24813492	-	DAZ3
Y	24833843	+	DAZ4
Y	25062548	-	BPY2C
Y	25622162	+	CDY1
22	15528159	+	OR11H1
22	15690026	+	POTEH
22	16592810	-	CCT8L2
22	16821699	-	XKR3
22	17008222	-	GAB4
22	17084954	+	IL17RA
22	17121367	-	TMEM121B
22	17165287	-	HDHD5
22	17258235	-	ADA2
22	17359949	+	CECR2
22	17563450	+	SLC25A18
22	17628749	-	ATP6V1E1
22	17628855	+	BCL2L13
22	17774770	-	BID
22	18024561	-	MICAL3
22	18077920	+	PEX26
22	18110331	+	TUBA8
22	18150170	+	USP18
22	18518161	-	GGTLC3
22	18527802	+	TMEM191B
22	18611919	-	RIMBP3
22	18633984	+	AC023490.7
22	18906028	+	DGCR6
22	18906238	+	AC007326.4
22	18936553	-	PRODH
22	19122454	-	DGCR2
22	19144684	-	ESS2
22	19131308	+	TSSK2
22	19150283	-	GSC2
22	19178739	-	SLC25A1
22	19291719	-	CLTCL1
22	19447450	-	HIRA
22	19448232	-	C22orf39
22	19431902	+	MRPL40
22	19479202	-	UFD1
22	19479457	+	CDC45
22	19527545	-	CLDN5
22	19714503	+	SEPTIN5
22	19717220	+	AC000093.1
22	19723539	+	GP1BB
22	19756703	+	TBX1
22	19854939	-	GNB1L
22	19854896	-	RTL10
22	19941820	-	TXNRD2
22	19941733	+	COMT
22	20016823	-	ARVCF
22	20017014	+	TANGO2
22	20080232	+	DGCR8
22	20117392	-	TRMT2A
22	20115938	+	RANBP1
22	20129456	+	ZDHHC8
22	20151055	-	CCDC188
22	20283246	-	RTN4R
22	20320080	-	DGCR6L
22	20390758	-	USP41
22	20394115	+	ZNF74
22	20437826	-	SCARF2
22	20446620	-	AC007731.5
22	20495844	-	KLHL22
22	20495913	+	MED15
22	20859417	-	PI4KA
22	20774113	+	SERPIND1
22	20859007	+	SNAP29
22	20917407	+	CRKL
22	20965108	+	AIFM3
22	20982269	+	LZTR1
22	21002196	-	THAP7
22	21009808	+	P2RX6
22	21032840	-	SLC7A4
22	21045960	+	LRRC74B
22	21227637	-	GGT2
22	21361299	-	AP000552.6
22	21383374	+	RIMBP3B
22	21417371	+	HIC2
22	21466423	+	TMEM191C
22	21551461	-	RIMBP3C
22	21549447	+	UBE2L3
22	21630064	-	YDJC
22	21632716	+	CCDC116
22	21642302	+	SDF2L1
22	21666009	+	PPIL2
22	21735794	-	YPEL1
22	21867680	-	MAPK1
22	21952848	-	PPM1F
22	21982816	-	TOP3B
22	22244780	+	VPREB1
22	22508742	-	ZNF280B
22	22520270	-	ZNF280A
22	22559361	-	PRAME
22	22644475	+	GGTLC2
22	22887780	+	IGLL5
22	23145021	-	RSPH14
22	23070519	+	GNAZ
22	23145326	+	RAB36
22	23179704	+	BCR
22	23580302	-	IGLL1
22	23632321	-	DRICH1
22	23688136	+	RGL4
22	23751112	-	ZNF70
22	23754425	-	VPREB3
22	23763021	+	C22orf15
22	23768443	-	CHCHD10
22	23768226	+	MMP11
22	23786931	+	SMARCB1
22	23839128	-	DERL3
22	23856703	+	SLC2A11
22	23862188	+	AP000350.4
22	23894383	+	MIF
22	23961186	-	GSTT2B
22	23966888	+	DDTL
22	23979828	-	DDT
22	23980469	-	AC253536.7
22	24005453	-	GSTT4
22	24011192	+	CABIN1
22	24181487	+	SUSD2
22	24245142	-	GGT5
22	24270817	+	SPECC1L
22	24270898	+	SPECC1L-ADORA2A
22	24417879	+	ADORA2A
22	24494107	+	UPB1
22	24555935	-	GUCD1
22	24555958	+	SNRPD3
22	24556007	+	GGT1
22	24593208	-	LRRC75B
22	24594811	+	GGT1
22	24774720	-	PIWIL3
22	24806169	+	SGSM1
22	24946695	-	TMEM211
22	24952730	+	KIAA1671
22	25199858	+	CRYBB3
22	25212564	+	CRYBB2
22	25405377	-	LRP5L
22	25564675	+	GRK3
22	25742144	+	MYO18B
22	26169462	+	SEZ6L
22	26429260	+	ASPHD2
22	26483837	-	HPS4
22	26483877	+	SRRD
22	26512505	-	TFIP11
22	26596717	-	TPST2
22	26618027	-	CRYBB1
22	26621963	+	CRYBA4
22	27801756	-	MN1
22	27920134	-	PITPNB
22	28679865	-	TTC28
22	28742422	-	CHEK2
22	28742039	+	HSCB
22	28772674	+	CCDC117
22	28800597	-	XBP1
22	28883572	+	ZNRF3
22	29061844	-	C22orf31
22	29073078	+	KREMEN1
22	29205896	+	EMID1
22	29268209	-	RHBDD3
22	29268009	+	EWSR1
22	29306582	+	GAS2L1
22	29319679	-	RASL10A
22	29423179	-	AP1B1
22	29438583	+	RFPL1
22	29480218	+	NEFH
22	29555216	-	THOC5
22	29581327	-	NIPSNAP1
22	29603556	+	NF2
22	29720003	+	CABP7
22	29767011	-	ZMAT5
22	29767369	+	UQCR10
22	29838304	-	ASCC2
22	29883155	+	MTMR3
22	30080464	+	HORMAD2
22	30246759	-	LIF
22	30266851	-	OSM
22	30289627	-	CASTOR1
22	30299482	-	AC004997.1
22	30327046	-	TBC1D10A
22	30356919	-	SF3A1
22	30356635	+	CCDC157
22	30421771	-	RNF215
22	30396941	+	SEC14L2
22	30409255	+	AC004832.3
22	30425623	+	MTFP1
22	30472049	-	SEC14L3
22	30505711	-	SEC14L4
22	30546682	-	SEC14L6
22	30574665	-	GAL3ST1
22	30607083	-	PES1
22	30607003	+	TCN2
22	30635781	+	SLC35E4
22	30667890	-	DUSP18
22	30693782	+	OSBP2
22	30968774	-	MORC2
22	31064105	+	SMTN
22	31120069	-	SELENOM
22	31122731	+	INPP5J
22	31140508	-	PLA2G3
22	31160182	+	RNF185
22	31212239	+	LIMK2
22	31292534	-	PIK3IP1
22	31346346	-	PATZ1
22	31399604	+	DRG1
22	31496108	-	EIF4ENIF1
22	31488688	+	SFI1
22	31662432	-	PISD
22	31750140	-	PRR14L
22	31753867	+	DEPDC5
22	31754899	+	Z82190.2
22	31944522	+	YWHAH
22	32043261	+	SLC5A1
22	32159322	-	C22orf42
22	32205001	-	RFPL2
22	32255341	-	SLC5A4
22	32354885	+	RFPL3
22	32412248	-	RTCB
22	32464484	-	BPIFC
22	32474676	+	FBXO7
22	33058381	-	SYN3
22	32801701	+	TIMP3
22	33922841	-	LARGE1
22	35066136	+	ISX
22	35257452	+	HMGXB4
22	35299275	+	TOM1
22	35380361	+	HMOX1
22	35400134	+	MCM5
22	35540831	+	RASD2
22	35637951	-	MB
22	35648446	+	APOL6
22	35717872	+	APOL5
22	36028824	-	RBFOX2
22	36166177	-	APOL3
22	36204840	-	APOL4
22	36239954	-	APOL2
22	36253010	+	APOL1
22	36388067	-	MYH9
22	36481640	-	TXN2
22	36507101	-	FOXRED2
22	36529184	-	EIF3D
22	36703558	-	CACNG2
22	36776256	-	IFT27
22	36819479	-	PVALB
22	36860988	+	NCF4
22	36913628	+	CSF2RB
22	37007851	-	TEX33
22	37020183	-	TST
22	37019635	+	MPST
22	37051736	+	KCTD17
22	37109713	-	TMPRSS6
22	37175054	-	IL2RB
22	37199385	-	C1QTNF6
22	37212477	-	SSTR3
22	37244448	-	RAC2
22	37282027	+	CYTH4
22	37427479	-	ELFN2
22	37486393	-	MFNG
22	37519542	-	CARD10
22	37560480	+	CDC42EP1
22	37582616	-	LGALS2
22	37608725	+	GGA1
22	37634654	+	SH3BP1
22	37639693	+	Z83844.3
22	37658723	+	PDXP
22	37675636	+	LGALS1
22	37681673	+	NOL12
22	37686414	+	Z83844.1
22	37697048	+	TRIOBP
22	37805093	+	H1-0
22	37807905	+	GCAT
22	37823382	+	GALR3
22	37849327	-	ANKRD54
22	37848868	+	EIF3L
22	37905657	+	MICALL1
22	37953669	-	C22orf23
22	37952607	+	POLR2F
22	37987422	-	SOX10
22	38056311	+	PICK1
22	38084093	-	SLC16A8
22	38110684	-	BAIAP2L2
22	38214778	-	PLA2G6
22	38200767	+	MAFF
22	38273010	-	TMEM184B
22	38318084	-	CSNK1E
22	38398522	-	TPTEP2-CSNK1E
22	38455199	-	KCNJ4
22	38468078	+	KDELR3
22	38507660	-	DDX17
22	38570204	-	DMC1
22	38656629	-	FAM227A
22	38656636	+	CBY1
22	38681957	+	TOMM22
22	38701556	-	JOSD1
22	38705742	+	GTPBP1
22	38794143	-	SUN2
22	38794198	-	DNAL4
22	38844028	-	NPTXR
22	38872249	-	CBX6
22	38952741	+	APOBEC3A
22	38982347	+	APOBEC3B
22	39014257	+	APOBEC3C
22	39014363	+	AL022318.4
22	39021113	+	APOBEC3D
22	39040604	+	APOBEC3F
22	39077067	+	APOBEC3G
22	39097224	+	APOBEC3H
22	39152680	-	CBX7
22	39244982	-	PDGFB
22	39320389	-	RPL3
22	39349925	+	SYNGR1
22	39399778	+	TAB1
22	39457012	+	MGAT3
22	39499432	+	MIEF1
22	39504231	+	AL022312.1
22	39519695	+	ATF4
22	39532761	-	RPS19BP1
22	39570753	+	CACNA1I
22	39893864	-	ENTHD1
22	39901084	+	GRAP2
22	39960397	+	Z82206.1
22	39994954	+	FAM83F
22	40044817	+	TNRC6B
22	40346500	+	ADSL
22	40346529	+	AL022238.4
22	40370591	+	SGSM3
22	40636719	-	MRTFA
22	40678750	+	MCHR1
22	40819399	-	SLC25A17
22	40856639	-	ST13
22	40857077	+	XPNPEP3
22	40862113	-	DNAJB7
22	40951347	+	RBX1
22	41092592	+	EP300
22	41205282	+	L3MBTL2
22	41240931	-	CHADL
22	41286251	-	RANGAP1
22	41301525	+	ZC3H7B
22	41367333	+	TEF
22	41446801	-	TOB2
22	41468692	-	PHF5A
22	41469117	+	ACO2
22	41544606	-	POLR3H
22	41561010	+	CSDC2
22	41589871	-	PMM1
22	41621043	-	DESI1
22	41621119	+	XRCC6
22	41690504	-	SNU13
22	41699503	+	MEI1
22	41800679	+	CCDC134
22	41833079	+	SREBF2
22	41914667	-	SHISA8
22	41926818	-	TNFRSF13C
22	41947152	-	CENPM
22	41952174	+	LINC00634
22	41969475	+	SEPTIN3
22	41998725	+	WBP2NL
22	42070842	-	NAGA
22	42074248	+	PHETA2
22	42079691	+	SMDT1
22	42090884	-	NDUFA6
22	42130881	-	CYP2D6
22	42343616	-	TCF20
22	42432403	-	NFAM1
22	42519796	-	RRP7A
22	42553617	+	SERHL2
22	42614962	-	POLDIP3
