chr	pos	str	motifID
19	45505560	+	MA1125
19	45510215	+	MA1125
19	45542616	+	MA1125
19	45542617	+	MA1125
19	45542631	+	MA1125
19	45583636	-	MA1125
19	45583649	-	MA1125
19	45596115	-	MA1125
19	45597594	+	MA1125
19	45599018	+	MA1125
19	45599019	+	MA1125
19	45647104	-	MA1125
19	45709729	-	MA1125
19	45715085	+	MA1125
19	45767001	+	MA1125
19	45778747	+	MA1125
19	45778748	+	MA1125
19	45820373	-	MA1125
19	45820374	-	MA1125
19	45874206	+	MA1125
19	45879609	+	MA1125
19	45879643	+	MA1125
19	45879644	+	MA1125
19	45951136	-	MA1125
19	45954031	+	MA1125
19	45957840	+	MA1125
19	45970006	+	MA1125
19	45970007	+	MA1125
19	45982465	-	MA1125
19	45997258	-	MA1125
19	45997259	-	MA1125
19	46014192	+	MA1125
19	46014202	+	MA1125
19	46136726	-	MA1125
19	46136727	-	MA1125
19	46161021	+	MA1125
19	46161022	+	MA1125
19	46161023	+	MA1125
19	46161031	+	MA1125
19	46226021	+	MA1125
19	46230816	+	MA1125
19	46234497	-	MA1125
19	46240446	-	MA1125
19	46296357	-	MA1125
19	46313195	-	MA1125
19	46390731	+	MA1125
19	46390732	+	MA1125
19	46390733	+	MA1125
19	46396828	+	MA1125
19	46409607	-	MA1125
19	46807396	+	MA1125
19	46807397	+	MA1125
19	46905675	+	MA1125
19	46993778	-	MA1125
19	47019273	+	MA1125
19	47045771	+	MA1125
19	47049857	+	MA1125
19	47071857	+	MA1125
19	47099037	+	MA1125
19	47106800	-	MA1125
19	47106801	-	MA1125
19	47239811	+	MA1125
19	47239812	+	MA1125
19	47252003	-	MA1125
19	47252005	-	MA1125
19	47328898	-	MA1125
19	47343897	+	MA1125
19	47343898	+	MA1125
19	47350233	-	MA1125
19	47350234	-	MA1125
19	47350245	+	MA1125
19	47350246	+	MA1125
19	47350248	+	MA1125
19	47350296	+	MA1125
19	47417252	-	MA1125
19	47417253	-	MA1125
19	47417254	-	MA1125
19	47461643	+	MA1125
19	47539097	+	MA1125
19	47539098	+	MA1125
19	47551120	+	MA1125
19	47551121	+	MA1125
19	47551123	+	MA1125
19	47552176	-	MA1125
19	47566250	-	MA1125
19	47610823	+	MA1125
19	47610824	+	MA1125
19	47610825	+	MA1125
19	47616967	+	MA1125
19	47616968	+	MA1125
19	47626774	+	MA1125
19	47626775	+	MA1125
19	47633625	+	MA1125
19	47633626	+	MA1125
19	47652906	-	MA1125
19	47652972	+	MA1125
19	47652973	+	MA1125
19	47760726	-	MA1125
19	47799552	+	MA1125
19	47817003	+	MA1125
19	47817004	+	MA1125
19	47817005	+	MA1125
19	47818632	-	MA1125
19	47833578	+	MA1125
19	47838157	-	MA1125
19	47861726	-	MA1125
19	47987967	-	MA1125
19	48019234	+	MA1125
19	48019242	+	MA1125
19	48019267	+	MA1125
19	48019268	+	MA1125
19	48019269	+	MA1125
19	48019270	+	MA1125
19	48046912	-	MA1125
19	48046913	-	MA1125
19	48112164	-	MA1125
19	48112165	-	MA1125
19	48118246	-	MA1125
19	48118247	-	MA1125
19	48118254	-	MA1125
19	48118255	-	MA1125
19	48226583	+	MA1125
19	48226584	+	MA1125
19	48226912	+	MA1125
19	48226947	-	MA1125
19	48226948	-	MA1125
19	48227351	-	MA1125
19	48268385	-	MA1125
19	48268394	-	MA1125
19	48268395	-	MA1125
19	48268399	+	MA1125
19	48268400	+	MA1125
19	48345116	+	MA1125
19	48345117	+	MA1125
19	48345118	+	MA1125
19	48352615	-	MA1125
19	48352622	-	MA1125
19	48352630	-	MA1125
19	48352631	-	MA1125
19	48352632	-	MA1125
19	48356206	-	MA1125
19	48356207	-	MA1125
19	48465420	-	MA1125
19	48465421	-	MA1125
19	48466574	+	MA1125
19	48466575	+	MA1125
19	48502661	-	MA1125
19	48594265	+	MA1125
19	48629865	+	MA1125
19	48689244	+	MA1125
19	48689245	+	MA1125
19	48759288	+	MA1125
19	48769920	-	MA1125
19	48769932	+	MA1125
19	48828854	-	MA1125
19	49018245	-	MA1125
19	49046482	-	MA1125
19	49057232	-	MA1125
19	49057233	-	MA1125
19	49057234	-	MA1125
19	49057266	+	MA1125
19	49067840	+	MA1125
19	49100581	+	MA1125
19	49100612	-	MA1125
19	49105023	+	MA1125
19	49127161	+	MA1125
19	49127162	+	MA1125
19	49140710	+	MA1125
19	49140711	+	MA1125
19	49140712	+	MA1125
19	49140713	+	MA1125
19	49148271	-	MA1125
19	49148272	-	MA1125
19	49148273	-	MA1125
19	49156125	-	MA1125
19	49277982	-	MA1125
19	49277983	-	MA1125
19	49284259	-	MA1125
19	49285346	-	MA1125
19	49285347	-	MA1125
19	49285392	-	MA1125
19	49314006	-	MA1125
19	49314007	-	MA1125
19	49314008	-	MA1125
19	49315400	+	MA1125
19	49348416	+	MA1125
19	49357535	+	MA1125
19	49363252	-	MA1125
19	49363253	-	MA1125
19	49376463	-	MA1125
19	49376464	-	MA1125
19	49389557	+	MA1125
19	49390028	-	MA1125
19	49390034	-	MA1125
19	49390035	-	MA1125
19	49402395	+	MA1125
19	49405691	-	MA1125
19	49405692	-	MA1125
19	49405693	-	MA1125
19	49446644	+	MA1125
19	49446645	+	MA1125
19	49467107	+	MA1125
19	49473389	-	MA1125
19	49482431	-	MA1125
19	49487207	+	MA1125
19	49487208	+	MA1125
19	49631821	-	MA1125
19	49631822	-	MA1125
19	49654304	-	MA1125
19	49654307	-	MA1125
19	49654308	-	MA1125
19	49687608	-	MA1125
19	49698326	-	MA1125
19	49698335	-	MA1125
19	49698337	-	MA1125
19	49698338	-	MA1125
19	49701905	+	MA1125
19	49701906	+	MA1125
19	49785145	+	MA1125
19	49831255	-	MA1125
19	49831256	-	MA1125
19	49831263	-	MA1125
19	49833371	+	MA1125
19	49866141	-	MA1125
19	49866142	-	MA1125
19	49876561	+	MA1125
19	49899525	-	MA1125
19	49903484	+	MA1125
19	49913586	-	MA1125
19	49913587	-	MA1125
19	49913588	-	MA1125
19	49913595	-	MA1125
19	49947884	-	MA1125
19	49955390	+	MA1125
19	49955391	+	MA1125
19	49957285	-	MA1125
19	49957297	-	MA1125
19	49999695	-	MA1125
19	49999696	-	MA1125
19	50006526	+	MA1125
19	50006528	+	MA1125
19	50015251	-	MA1125
19	50042943	+	MA1125
19	50042997	-	MA1125
19	50061469	+	MA1125
19	50072471	-	MA1125
19	50094365	-	MA1125
19	50094783	+	MA1125
19	50179132	-	MA1125
19	50179141	-	MA1125
19	50197887	+	MA1125
19	50203521	+	MA1125
19	50203526	+	MA1125
19	50215901	+	MA1125
19	50215902	+	MA1125
19	50215903	+	MA1125
19	50215904	+	MA1125
19	50254619	+	MA1125
19	50351698	-	MA1125
19	50351699	-	MA1125
19	50371231	+	MA1125
19	50371279	-	MA1125
19	50431779	+	MA1125
19	50431850	-	MA1125
19	50433722	-	MA1125
19	50437148	-	MA1125
19	50437149	-	MA1125
19	50437499	+	MA1125
19	50437820	+	MA1125
19	50440629	-	MA1125
19	50458858	+	MA1125
19	50458859	+	MA1125
19	50458861	+	MA1125
19	50480013	-	MA1125
19	50556009	+	MA1125
19	50576143	+	MA1125
19	50585704	-	MA1125
19	50833990	+	MA1125
19	50835596	-	MA1125
19	50835597	-	MA1125
19	50867873	+	MA1125
19	50964689	-	MA1125
19	50964690	-	MA1125
19	51092361	+	MA1125
19	51092362	+	MA1125
19	51092374	+	MA1125
19	51111248	+	MA1125
19	51111249	+	MA1125
19	51118630	+	MA1125
19	51142677	-	MA1125
19	51149861	+	MA1125
19	51149862	+	MA1125
19	51167002	+	MA1125
19	51167024	+	MA1125
19	51167025	+	MA1125
19	51227884	+	MA1125
19	51227885	+	MA1125
19	51239030	+	MA1125
19	51239031	+	MA1125
19	51239032	+	MA1125
19	51246983	+	MA1125
19	51265330	+	MA1125
19	51271311	-	MA1125
19	51277899	-	MA1125
19	51285807	-	MA1125
19	51286591	-	MA1125
19	51286600	-	MA1125
19	51286601	-	MA1125
19	51384328	-	MA1125
19	51384329	-	MA1125
19	51384330	-	MA1125
19	51600881	-	MA1125
19	51625839	+	MA1125
19	51842120	+	MA1125
19	51898451	-	MA1125
19	52010606	+	MA1125
19	52010608	+	MA1125
19	52010609	+	MA1125
19	52013343	+	MA1125
19	52066815	+	MA1125
19	52071843	-	MA1125
19	52097562	+	MA1125
19	52097564	+	MA1125
19	52120509	+	MA1125
19	52120510	+	MA1125
19	52120545	+	MA1125
19	52120546	+	MA1125
19	52130109	+	MA1125
19	52140788	+	MA1125
19	52140789	+	MA1125
19	52247904	+	MA1125
19	52247905	+	MA1125
19	52247906	+	MA1125
19	52268093	-	MA1125
19	52298223	+	MA1125
19	52298224	+	MA1125
19	52306921	+	MA1125
19	52306922	+	MA1125
19	52430156	-	MA1125
19	52643215	+	MA1125
19	53294842	+	MA1125
19	53294843	+	MA1125
19	53394616	+	MA1125
19	53394649	+	MA1125
19	53662155	+	MA1125
19	53718438	-	MA1125
19	54344277	-	MA1125
19	54344278	-	MA1125
19	54344279	-	MA1125
19	54344307	-	MA1125
19	54431116	+	MA1125
19	54593164	-	MA1125
19	54593166	-	MA1125
19	54593177	-	MA1125
19	54593184	-	MA1125
19	54593185	-	MA1125
19	54607003	-	MA1125
19	54607004	-	MA1125
19	54665071	-	MA1125
19	54704559	+	MA1125
19	54741912	-	MA1125
19	54741913	-	MA1125
19	54880739	+	MA1125
19	54960153	+	MA1125
19	54960154	+	MA1125
19	54960155	+	MA1125
19	54975209	-	MA1125
19	54975216	-	MA1125
19	54975217	-	MA1125
19	54975218	-	MA1125
19	55030114	-	MA1125
19	55030115	-	MA1125
19	55463963	+	MA1125
19	55509894	-	MA1125
19	55509895	-	MA1125
19	55524028	-	MA1125
19	55530297	-	MA1125
19	55530298	-	MA1125
19	55530299	-	MA1125
19	55538253	+	MA1125
19	55538254	+	MA1125
19	55549961	-	MA1125
19	55677437	+	MA1125
19	55728763	+	MA1125
19	55768448	+	MA1125
19	55768449	+	MA1125
19	55790293	+	MA1125
19	55834804	+	MA1125
19	55834814	+	MA1125
19	55834886	-	MA1125
19	55850620	+	MA1125
19	55929264	+	MA1125
19	55929265	+	MA1125
19	55933773	+	MA1125
19	55933792	-	MA1125
19	55933793	-	MA1125
19	56045087	+	MA1125
19	56060832	+	MA1125
19	56060833	+	MA1125
19	56095506	-	MA1125
19	56098947	-	MA1125
19	56098948	-	MA1125
19	56652260	-	MA1125
19	56652261	-	MA1125
19	56689526	-	MA1125
19	56689527	-	MA1125
19	56689536	+	MA1125
19	56836012	+	MA1125
19	57781167	-	MA1125
19	57854066	-	MA1125
19	57854068	-	MA1125
19	57854109	-	MA1125
19	57854110	-	MA1125
19	58328255	+	MA1125
19	58693406	+	MA1125
19	58693407	+	MA1125
19	58913454	-	MA1125
19	58913455	-	MA1125
19	58995834	+	MA1125
19	59001497	-	MA1125
19	59030564	+	MA1125
19	59086142	+	MA1125
19	272296	+	MA1155
19	351798	+	MA1155
19	351840	+	MA1155
19	351856	+	MA1155
19	351858	+	MA1155
19	351866	+	MA1155
19	351868	+	MA1155
19	351870	+	MA1155
19	351886	+	MA1155
19	403637	+	MA1155
19	403669	+	MA1155
19	403686	+	MA1155
19	434351	-	MA1155
19	434371	-	MA1155
19	451170	-	MA1155
19	451208	-	MA1155
19	499452	+	MA1155
19	499458	+	MA1155
19	499460	+	MA1155
19	499488	+	MA1155
19	499504	+	MA1155
19	499506	+	MA1155
19	499512	+	MA1155
19	499514	+	MA1155
19	599851	-	MA1155
19	599853	-	MA1155
19	599855	-	MA1155
19	599857	-	MA1155
19	599859	-	MA1155
19	599861	-	MA1155
19	599863	-	MA1155
19	599865	-	MA1155
19	599867	-	MA1155
19	599869	-	MA1155
19	599871	-	MA1155
19	599873	-	MA1155
19	599875	-	MA1155
19	599877	-	MA1155
19	599879	-	MA1155
19	599881	-	MA1155
19	599883	-	MA1155
19	599885	-	MA1155
19	599887	-	MA1155
19	599889	-	MA1155
19	599891	-	MA1155
19	675683	+	MA1155
19	675685	+	MA1155
19	675687	+	MA1155
19	675689	+	MA1155
19	675691	+	MA1155
19	675693	+	MA1155
19	675695	+	MA1155
19	675697	+	MA1155
19	675699	+	MA1155
19	675701	+	MA1155
19	675703	+	MA1155
19	675705	+	MA1155
19	675707	+	MA1155
19	921445	+	MA1155
19	921447	+	MA1155
19	921449	+	MA1155
19	921451	+	MA1155
19	921453	+	MA1155
19	921455	+	MA1155
19	921457	+	MA1155
19	921459	+	MA1155
19	921461	+	MA1155
19	921463	+	MA1155
19	921465	+	MA1155
19	921467	+	MA1155
19	921469	+	MA1155
19	941784	-	MA1155
19	941786	-	MA1155
19	941788	-	MA1155
19	941790	-	MA1155
19	941792	-	MA1155
19	941794	-	MA1155
19	941796	-	MA1155
19	941798	-	MA1155
19	941800	-	MA1155
19	941802	-	MA1155
19	941804	-	MA1155
19	998888	-	MA1155
19	998890	-	MA1155
19	998892	-	MA1155
19	998894	-	MA1155
19	998896	-	MA1155
19	998898	-	MA1155
19	998900	-	MA1155
19	998902	-	MA1155
19	998904	-	MA1155
19	998906	-	MA1155
19	998908	-	MA1155
19	998910	-	MA1155
19	998912	-	MA1155
19	998914	-	MA1155
19	998916	-	MA1155
19	998918	-	MA1155
19	998920	-	MA1155
19	1040868	-	MA1155
19	1170974	+	MA1155
19	1170976	+	MA1155
19	1171031	+	MA1155
19	1265451	-	MA1155
19	1265453	-	MA1155
19	1266010	+	MA1155
19	1266049	+	MA1155
19	1266087	+	MA1155
19	1266089	+	MA1155
19	1355934	-	MA1155
19	1355936	-	MA1155
19	1389172	+	MA1155
19	1389182	+	MA1155
19	1389200	+	MA1155
19	1389202	+	MA1155
19	1413993	-	MA1155
19	1413995	-	MA1155
19	1413997	-	MA1155
19	1413999	-	MA1155
19	1414001	-	MA1155
19	1414003	-	MA1155
19	1414005	-	MA1155
19	1414007	-	MA1155
19	1414009	-	MA1155
19	1414011	-	MA1155
19	1414013	-	MA1155
19	1414015	-	MA1155
19	1414017	-	MA1155
19	1414019	-	MA1155
19	1414021	-	MA1155
19	1414023	-	MA1155
19	1414025	-	MA1155
19	1414027	-	MA1155
19	1415357	-	MA1155
19	1415359	-	MA1155
19	1415361	-	MA1155
19	1415363	-	MA1155
19	1415365	-	MA1155
19	1415367	-	MA1155
19	1415369	-	MA1155
19	1415371	-	MA1155
19	1415373	-	MA1155
19	1415375	-	MA1155
19	1415377	-	MA1155
19	1415379	-	MA1155
19	1415381	-	MA1155
19	1415383	-	MA1155
19	1415385	-	MA1155
19	1496836	-	MA1155
19	1496884	-	MA1155
19	1496886	-	MA1155
19	1496888	-	MA1155
19	1496918	-	MA1155
19	1642189	+	MA1155
19	1642193	+	MA1155
19	1642201	+	MA1155
19	1642205	+	MA1155
19	1642209	+	MA1155
19	1642211	+	MA1155
19	1642225	+	MA1155
19	1642227	+	MA1155
19	1642231	+	MA1155
19	1642245	+	MA1155
19	1642247	+	MA1155
19	1642249	+	MA1155
19	1642261	+	MA1155
19	1642265	+	MA1155
19	1642269	+	MA1155
19	1642271	+	MA1155
19	1642273	+	MA1155
19	1652878	+	MA1155
19	1687491	+	MA1155
19	1687493	+	MA1155
19	1687495	+	MA1155
19	1687497	+	MA1155
19	1687499	+	MA1155
19	1687501	+	MA1155
19	1687503	+	MA1155
19	1694174	-	MA1155
19	1694176	-	MA1155
19	1694178	-	MA1155
19	1694180	-	MA1155
19	1694182	-	MA1155
19	1694184	-	MA1155
19	1694186	-	MA1155
19	1694188	-	MA1155
19	1694190	-	MA1155
19	1694192	-	MA1155
19	1694194	-	MA1155
19	1694196	-	MA1155
19	1694198	-	MA1155
19	1694200	-	MA1155
19	1694202	-	MA1155
19	1694204	-	MA1155
19	1728977	-	MA1155
19	1729018	-	MA1155
19	1729020	-	MA1155
19	1729028	-	MA1155
19	1729040	-	MA1155
19	1729042	-	MA1155
19	1729052	-	MA1155
19	1729054	-	MA1155
19	1777389	+	MA1155
19	1777435	+	MA1155
19	1777445	+	MA1155
19	1777447	+	MA1155
19	1795814	+	MA1155
19	1795816	+	MA1155
19	1795818	+	MA1155
19	1795820	+	MA1155
19	1795822	+	MA1155
19	1795824	+	MA1155
19	1795826	+	MA1155
19	1795828	+	MA1155
19	1795830	+	MA1155
19	1795832	+	MA1155
19	1795834	+	MA1155
19	1795836	+	MA1155
19	1795838	+	MA1155
19	1795840	+	MA1155
19	1795842	+	MA1155
19	1867930	-	MA1155
19	1867932	-	MA1155
19	1867934	-	MA1155
19	1867936	-	MA1155
19	1867938	-	MA1155
19	1867940	-	MA1155
19	1867942	-	MA1155
19	1867944	-	MA1155
19	1928065	-	MA1155
19	1928085	-	MA1155
19	1928087	-	MA1155
19	1928096	-	MA1155
19	1928100	-	MA1155
19	1928102	-	MA1155
19	1928104	-	MA1155
19	1930455	-	MA1155
19	1930457	-	MA1155
19	1930459	-	MA1155
19	1930461	-	MA1155
19	1934130	+	MA1155
19	1934132	+	MA1155
19	1934136	+	MA1155
19	1934140	+	MA1155
19	1934144	+	MA1155
19	1934172	+	MA1155
19	2031461	+	MA1155
19	2031463	+	MA1155
19	2031465	+	MA1155
19	2031477	+	MA1155
19	2031479	+	MA1155
19	2031481	+	MA1155
19	2031483	+	MA1155
19	2031485	+	MA1155
19	2031487	+	MA1155
19	2031489	+	MA1155
19	2031491	+	MA1155
19	2031493	+	MA1155
19	2031495	+	MA1155
19	2031497	+	MA1155
19	2049918	+	MA1155
19	2049928	+	MA1155
19	2049930	+	MA1155
19	2049936	+	MA1155
19	2049944	+	MA1155
19	2059755	+	MA1155
19	2163619	-	MA1155
19	2326316	-	MA1155
19	2326318	-	MA1155
19	2326320	-	MA1155
19	2326322	-	MA1155
19	2326324	-	MA1155
19	2326326	-	MA1155
19	2326328	-	MA1155
19	2326330	-	MA1155
19	2326332	-	MA1155
19	2326334	-	MA1155
19	2326336	-	MA1155
19	2326338	-	MA1155
19	2336639	-	MA1155
19	2336647	-	MA1155
19	2336649	-	MA1155
19	2336651	-	MA1155
19	2336661	-	MA1155
19	2336702	-	MA1155
19	2359761	+	MA1155
19	2359763	+	MA1155
19	2359765	+	MA1155
19	2359767	+	MA1155
19	2359769	+	MA1155
19	2359771	+	MA1155
19	2359773	+	MA1155
19	2359775	+	MA1155
19	2359777	+	MA1155
19	2359779	+	MA1155
19	2359781	+	MA1155
19	2359783	+	MA1155
19	2359785	+	MA1155
19	2359787	+	MA1155
19	2381351	-	MA1155
19	2381353	-	MA1155
19	2381355	-	MA1155
19	2381357	-	MA1155
19	2381365	-	MA1155
19	2381367	-	MA1155
19	2381369	-	MA1155
19	2381371	-	MA1155
19	2381373	-	MA1155
19	2382699	+	MA1155
19	2391494	-	MA1155
19	2391520	-	MA1155
19	2391555	-	MA1155
19	2391569	-	MA1155
19	2391573	-	MA1155
19	2391579	-	MA1155
19	2391581	-	MA1155
19	2482783	+	MA1155
19	2482785	+	MA1155
19	2482795	+	MA1155
19	2482797	+	MA1155
19	2482799	+	MA1155
19	2482801	+	MA1155
19	2482803	+	MA1155
19	2482805	+	MA1155
19	2482815	+	MA1155
19	2482817	+	MA1155
19	2482827	+	MA1155
19	2482829	+	MA1155
19	2482831	+	MA1155
19	2482841	+	MA1155
19	2482843	+	MA1155
19	2494357	-	MA1155
19	2494359	-	MA1155
19	2494361	-	MA1155
19	2494363	-	MA1155
19	2494365	-	MA1155
19	2494367	-	MA1155
19	2494375	-	MA1155
19	2494377	-	MA1155
19	2494379	-	MA1155
19	2524432	-	MA1155
19	2524450	-	MA1155
19	2524475	-	MA1155
19	2524481	-	MA1155
19	2557176	+	MA1155
19	2557193	+	MA1155
19	2557209	+	MA1155
19	2557227	+	MA1155
19	2557231	+	MA1155
19	2557247	+	MA1155
19	2557249	+	MA1155
19	2557259	+	MA1155
19	2568129	+	MA1155
19	2568133	+	MA1155
19	2568149	+	MA1155
19	2568159	+	MA1155
19	2568165	+	MA1155
19	2568169	+	MA1155
19	2568193	+	MA1155
19	2568207	+	MA1155
19	2568211	+	MA1155
19	2618337	-	MA1155
19	2618344	-	MA1155
19	2618346	-	MA1155
19	2618348	-	MA1155
19	2618350	-	MA1155
19	2618352	-	MA1155
19	2618354	-	MA1155
19	2618356	-	MA1155
19	2618358	-	MA1155
19	2618360	-	MA1155
19	2618362	-	MA1155
19	2618364	-	MA1155
19	2632502	+	MA1155
19	2632504	+	MA1155
19	2632506	+	MA1155
19	2632514	+	MA1155
19	2633487	+	MA1155
19	2633489	+	MA1155
19	2633491	+	MA1155
19	2633493	+	MA1155
19	2633495	+	MA1155
19	2633497	+	MA1155
19	2633499	+	MA1155
19	2633501	+	MA1155
19	2633503	+	MA1155
19	2633505	+	MA1155
19	2633507	+	MA1155
19	2633509	+	MA1155
19	2633511	+	MA1155
19	2633513	+	MA1155
19	2633515	+	MA1155
19	2633517	+	MA1155
19	2633519	+	MA1155
19	2734396	+	MA1155
19	2734398	+	MA1155
19	2734400	+	MA1155
19	2734402	+	MA1155
19	2734404	+	MA1155
19	2734406	+	MA1155
19	2734408	+	MA1155
19	2734410	+	MA1155
19	2734424	+	MA1155
19	2734428	+	MA1155
19	2734432	+	MA1155
19	2734436	+	MA1155
19	2734438	+	MA1155
19	2734440	+	MA1155
19	2958838	-	MA1155
19	2958840	-	MA1155
19	2958842	-	MA1155
19	2958844	-	MA1155
19	2958846	-	MA1155
19	2958848	-	MA1155
19	2958850	-	MA1155
19	2958852	-	MA1155
19	2958854	-	MA1155
19	2958856	-	MA1155
19	2958858	-	MA1155
19	2958868	-	MA1155
19	2958870	-	MA1155
19	2958872	-	MA1155
19	2958874	-	MA1155
19	2958876	-	MA1155
19	2958899	-	MA1155
19	3031345	-	MA1155
19	3031347	-	MA1155
19	3031349	-	MA1155
19	3031351	-	MA1155
19	3031353	-	MA1155
19	3031355	-	MA1155
19	3031357	-	MA1155
19	3031359	-	MA1155
19	3031361	-	MA1155
19	3031363	-	MA1155
19	3031365	-	MA1155
19	3031367	-	MA1155
19	3031369	-	MA1155
19	3031371	-	MA1155
19	3031373	-	MA1155
19	3031375	-	MA1155
19	3031377	-	MA1155
19	3031379	-	MA1155
19	3031381	-	MA1155
19	3034687	+	MA1155
19	3034689	+	MA1155
19	3034691	+	MA1155
19	3034693	+	MA1155
19	3034695	+	MA1155
19	3034697	+	MA1155
19	3034707	+	MA1155
19	3107517	-	MA1155
19	3107551	-	MA1155
19	3107553	-	MA1155
19	3107596	+	MA1155
19	3149193	+	MA1155
19	3149213	+	MA1155
19	3156339	+	MA1155
19	3156352	+	MA1155
19	3156374	+	MA1155
19	3226470	+	MA1155
19	3228875	-	MA1155
19	3228877	-	MA1155
19	3228879	-	MA1155
19	3228881	-	MA1155
19	3228883	-	MA1155
19	3228885	-	MA1155
19	3228887	-	MA1155
19	3228889	-	MA1155
19	3228891	-	MA1155
19	3228893	-	MA1155
19	3244348	-	MA1155
19	3244357	-	MA1155
19	3244364	-	MA1155
19	3244378	-	MA1155
19	3244387	-	MA1155
19	3244389	-	MA1155
19	3267068	-	MA1155
19	3267074	-	MA1155
19	3274481	-	MA1155
19	3274483	-	MA1155
19	3274506	-	MA1155
19	3274508	-	MA1155
19	3278428	-	MA1155
19	3278432	-	MA1155
19	3278436	-	MA1155
19	3278440	-	MA1155
19	3278497	-	MA1155
19	3278499	-	MA1155
19	3304007	-	MA1155
19	3304017	-	MA1155
19	3304019	-	MA1155
19	3304021	-	MA1155
19	3304023	-	MA1155
19	3304025	-	MA1155
19	3304027	-	MA1155
19	3304029	-	MA1155
19	3304031	-	MA1155
19	3304033	-	MA1155
19	3304035	-	MA1155
19	3304037	-	MA1155
19	3304039	-	MA1155
19	3304041	-	MA1155
19	3304043	-	MA1155
19	3304045	-	MA1155
19	3350371	-	MA1155
19	3359122	+	MA1155
19	3359134	-	MA1155
19	3359144	+	MA1155
19	3362391	-	MA1155
19	3362393	-	MA1155
19	3362412	-	MA1155
19	3362414	-	MA1155
19	3362416	-	MA1155
19	3362418	-	MA1155
19	3362420	-	MA1155
19	3362422	-	MA1155
19	3363584	-	MA1155
19	3363586	-	MA1155
19	3363588	-	MA1155
19	3363596	-	MA1155
19	3363598	-	MA1155
19	3363608	-	MA1155
19	3363612	-	MA1155
19	3429270	+	MA1155
19	3429272	+	MA1155
19	3429274	+	MA1155
19	3429276	+	MA1155
19	3429278	+	MA1155
19	3429280	+	MA1155
19	3429282	+	MA1155
19	3429284	+	MA1155
19	3429286	+	MA1155
19	3429288	+	MA1155
19	3429290	+	MA1155
19	3429301	+	MA1155
19	3445165	+	MA1155
19	3445181	+	MA1155
19	3569267	-	MA1155
19	3569269	-	MA1155
19	3569271	-	MA1155
19	3569273	-	MA1155
19	3569275	-	MA1155
19	3569277	-	MA1155
19	3569279	-	MA1155
19	3569281	-	MA1155
19	3569283	-	MA1155
19	3569285	-	MA1155
19	3569287	-	MA1155
19	3569289	-	MA1155
19	3569291	-	MA1155
19	3569293	-	MA1155
19	3605478	+	MA1155
19	3605480	+	MA1155
19	3666635	+	MA1155
19	3666665	+	MA1155
19	3666667	+	MA1155
19	3666671	+	MA1155
19	3666681	+	MA1155
19	3666683	+	MA1155
19	3687561	+	MA1155
19	3687577	+	MA1155
19	3687591	+	MA1155
19	3687601	+	MA1155
19	3687605	+	MA1155
19	3687609	+	MA1155
19	3687611	+	MA1155
19	3718214	-	MA1155
19	3718216	-	MA1155
19	3718218	-	MA1155
19	3718220	-	MA1155
19	3718222	-	MA1155
19	3718224	-	MA1155
19	3718226	-	MA1155
19	3718228	-	MA1155
19	3718230	-	MA1155
19	3718232	-	MA1155
19	3718234	-	MA1155
19	3718236	-	MA1155
19	3718238	-	MA1155
19	3718240	-	MA1155
19	3785707	-	MA1155
19	3785712	+	MA1155
19	3785787	+	MA1155
19	3785789	+	MA1155
19	3807765	-	MA1155
19	3807795	-	MA1155
19	3830975	+	MA1155
19	3830985	+	MA1155
19	3830987	+	MA1155
19	3830997	+	MA1155
19	3831025	+	MA1155
19	3831027	+	MA1155
19	3831029	+	MA1155
19	3831057	+	MA1155
19	3910936	-	MA1155
19	3910944	-	MA1155
19	3910964	-	MA1155
19	4035754	+	MA1155
19	4035756	+	MA1155
19	4035758	+	MA1155
19	4035760	+	MA1155
19	4035768	+	MA1155
19	4035795	+	MA1155
19	4035797	+	MA1155
19	4035799	+	MA1155
19	4035805	+	MA1155
19	4035807	+	MA1155
19	4035832	+	MA1155
19	4036913	-	MA1155
19	4036928	+	MA1155
19	4036930	+	MA1155
19	4036932	+	MA1155
19	4036967	+	MA1155
19	4036969	+	MA1155
19	4036973	+	MA1155
19	4053440	-	MA1155
19	4053476	-	MA1155
19	4053488	-	MA1155
19	4053492	-	MA1155
19	4053502	-	MA1155
19	4053504	-	MA1155
19	4053510	-	MA1155
19	4053514	-	MA1155
19	4053518	-	MA1155
19	4105143	+	MA1155
19	4105157	-	MA1155
19	4105159	-	MA1155
19	4105161	-	MA1155
19	4105163	-	MA1155
19	4105165	-	MA1155
19	4105167	-	MA1155
19	4105169	-	MA1155
19	4105171	-	MA1155
19	4105173	-	MA1155
19	4105175	-	MA1155
19	4105177	-	MA1155
19	4105179	-	MA1155
19	4105181	-	MA1155
19	4105183	-	MA1155
19	4105185	-	MA1155
19	4105187	-	MA1155
19	4247643	-	MA1155
19	4247645	-	MA1155
19	4247647	-	MA1155
19	4247649	-	MA1155
19	4247651	-	MA1155
19	4247653	-	MA1155
19	4247655	-	MA1155
19	4247657	-	MA1155
19	4247659	-	MA1155
19	4247661	-	MA1155
19	4247663	-	MA1155
19	4247665	-	MA1155
19	4247667	-	MA1155
19	4247669	-	MA1155
19	4247671	-	MA1155
19	4247673	-	MA1155
19	4247675	-	MA1155
19	4247677	-	MA1155
19	4247679	-	MA1155
