chr	tss	strand	gene
19	19932560	-	ZNF506
19	19976695	+	ZNF253
19	20011722	+	ZNF93
19	20048639	-	AC007204.1
19	20150315	-	ZNF682
19	20188803	+	ZNF90
19	20278037	+	ZNF486
19	20748615	-	ZNF737
19	20844402	-	ZNF626
19	20959110	+	ZNF66
19	21106028	+	ZNF85
19	21203426	+	ZNF430
19	21264965	+	ZNF714
19	21324827	+	ZNF431
19	21512227	-	ZNF708
19	21541732	+	ZNF738
19	21579921	+	ZNF493
19	21587961	+	CTD-2561J22.3
19	21679484	+	ZNF429
19	21950430	-	ZNF100
19	22034927	-	ZNF43
19	22193751	-	ZNF208
19	22235254	+	ZNF257
19	22379753	-	ZNF676
19	22469210	+	ZNF729
19	22715287	-	ZNF98
19	22817126	+	ZNF492
19	22966909	-	ZNF99
19	23185978	-	ZNF728
19	23258012	+	ZNF730
19	23433192	-	ZNF724P
19	23578362	-	ZNF91
19	23870022	-	ZNF675
19	23941693	-	ZNF681
19	23945807	+	RPSAP58
19	24097678	+	ZNF726
19	24216276	+	ZNF254
19	29704448	-	UQCRFS1
19	30017406	+	VSTM2B
19	30094924	+	POP4
19	30155963	+	PLEKHF1
19	30206364	-	C19orf12
19	30302805	+	CCNE1
19	30414551	+	URI1
19	30719197	+	ZNF536
19	31640362	+	AC020952.1
19	31840453	-	TSHZ3
19	32836500	+	ZNF507
19	32895915	+	AC007773.3
19	32896449	+	DPY19L3
19	33071974	+	PDCD5
19	33167503	-	ANKRD27
19	33166313	+	RGS9BP
19	33182867	+	NUDT19
19	33210659	+	TDRD12
19	33360672	-	SLC7A9
19	33462897	-	CEP89
19	33463115	+	C19orf40
19	33555794	-	RHPN2
19	33571786	+	GPATCH1
19	33622996	+	WDR88
19	33668509	+	LRP3
19	33716756	-	SLC7A10
19	33793470	-	CEBPA
19	33864236	+	CEBPG
19	34012700	-	PEPD
19	34112861	+	CHST8
19	34286838	+	KCTD15
19	34663409	+	LSM14A
19	34745442	+	KIAA0355
19	34850385	+	GPI
19	34887220	+	RP11-618P17.4
19	34895289	+	PDCD2L
19	34919257	+	UBA2
19	34971874	+	WTIP
19	35166604	-	SCGB2B2
19	35168544	+	ZNF302
19	35225060	+	ZNF181
19	35264134	-	ZNF599
19	35417807	+	ZNF30
19	35454953	-	ZNF792
19	35485688	+	GRAMD1A
19	35521588	+	SCN1B
19	35531410	+	HPN
19	35596873	+	AC020907.1
19	35606732	+	FXYD3
19	35633355	-	LGI4
19	35629712	+	FXYD1
19	35634154	+	FXYD7
19	35645633	+	FXYD5
19	35719632	-	FAM187B
19	35739233	+	LSR
19	35759881	+	USF2
19	35771619	+	HAMP
19	35783028	+	MAG
19	35810164	+	CD22
19	35842445	+	FFAR1
19	35849362	+	FFAR3
19	35861831	+	GPR42
19	35934809	+	FFAR2
19	35986460	-	KRTDAP
19	36004560	-	DMKN
19	36019253	-	SBSN
19	36024314	+	GAPDHS
19	36036497	+	TMEM147
19	36054560	-	ATP4A
19	36103646	+	HAUS5
19	36119932	+	RBM42
19	36132647	+	ETV2
19	36139125	+	COX6B1
19	36157715	+	UPK1A
19	36195429	+	ZBTB32
19	36208921	+	KMT2B
19	36233354	-	IGFLR1
19	36236333	-	AD000671.6
19	36236346	-	U2AF1L4
19	36236015	+	PSENEN
19	36236579	+	AC002398.9
19	36239262	+	LIN37
19	36248980	-	HSPB6
19	36249044	+	C19orf55
19	36265434	+	ARHGAP33
19	36304201	-	PRODH2
19	36360189	-	NPHS1
19	36346763	+	KIRREL2
19	36358801	+	APLP1
19	36393205	-	NFKBID
19	36393382	+	HCST
19	36399197	-	TYROBP
19	36426260	+	LRFN3
19	36486090	+	SDHAF1
19	36499695	-	SYNE4
19	36505141	-	ALKBH6
19	36524245	-	CLIP3
19	36545664	-	THAP8
19	36545783	+	WDR62
19	36602104	+	OVOL3
19	36606248	-	POLR2I
19	36605191	+	TBCB
19	36630477	+	CAPNS1
19	36643771	-	COX7A1
19	36737159	-	ZNF565
19	36705504	+	ZNF146
19	36870101	-	ZFP14
19	36909558	-	ZFP82
19	36980804	-	ZNF566
19	37019562	-	ZNF260
19	37096178	-	ZNF529
19	37095719	+	ZNF382
19	37157755	-	ZNF461
19	37178514	+	ZNF567
19	37263727	-	ZNF850
19	37264055	+	CTD-2162K18.4
19	37341689	-	ZNF790
19	37341263	+	ZNF345
19	37407193	-	ZNF829
19	37407231	+	ZNF568
19	37498759	+	ZNF420
19	37701414	-	CTC-454I21.3
19	37663643	-	ZNF585A
19	37709055	-	ZNF585B
19	37708828	+	ZNF383
19	37803739	+	HKR1
19	37861963	+	ZNF527
19	37960177	-	ZNF569
19	37958487	+	ZNF570
19	37997841	+	ZNF793
19	38042308	+	ZNF540
19	38085673	-	ZNF571
19	38183238	-	ZFP30
19	38183223	-	ZNF781
19	38210089	-	CTD-2528L19.4
19	38210691	-	ZNF607
19	38307940	-	ZNF573
19	38397317	-	WDR87
19	38397868	+	SIPA1L3
19	38720354	-	DPF1
19	38734675	+	SPINT2
19	38747231	-	PPP1R14A
19	38779791	+	CTB-102L5.4
19	38794801	+	C19orf33
19	38807913	-	YIF1B
19	38810484	+	KCNK6
19	38826415	+	CATSPERG
19	38865176	+	PSMD8
19	38878722	-	GGN
19	38879061	+	SPRED3
19	38893775	+	FAM98C
19	38916945	-	RASGRP4
19	38924339	+	RYR1
19	39109522	-	MAP4K1
19	39109735	+	EIF3K
19	39138289	+	ACTN4
19	39260544	-	CAPN12
19	39264132	-	LGALS7
19	39279851	+	LGALS7B
19	39304004	-	LGALS4
19	39322645	-	ECH1
19	39330818	-	AC104534.3
19	39342987	-	HNRNPL
19	39368919	-	RINL
19	39390502	-	SIRT2
19	39390340	+	NFKBIB
19	39402798	-	CCER2
19	39440495	-	SARS2
19	39440495	-	CTC-360G5.8
19	39421188	+	MRPS12
19	39466550	-	FBXO17
19	39523425	-	FBXO27
19	39574553	+	PAPL
19	39616410	+	PAK4
19	39687601	+	NCCRP1
19	39694906	-	SYCN
19	39735646	-	IFNL3
19	39759154	+	IFNL2
19	39786965	+	IFNL1
19	39805976	-	LRFN1
19	39833012	-	GMFG
19	39833036	+	SAMD4B
19	39881835	-	PAF1
19	39881943	+	MED29
19	39897453	+	ZFP36
19	39903225	+	PLEKHG2
19	39926588	-	RPS16
19	39926796	+	SUPT5H
19	39930212	+	AC011500.1
19	39971052	+	TIMM50
19	39989535	+	DLL3
19	40005753	+	SELV
19	40023494	-	EID2B
19	40030870	-	EID2
19	40093164	+	LGALS13
19	40146534	+	LGALS16
19	40194946	+	LGALS14
19	40228668	-	CLC
19	40267235	+	LEUTX
19	40324841	-	DYRK1B
19	40337054	-	FBL
19	40440533	-	FCGBP
19	40476912	+	PSMC4
19	40490041	+	ZNF546
19	40562116	-	ZNF780B
19	40596845	-	ZNF780A
19	40697651	+	MAP3K10
19	40724306	-	TTC9B
19	40732597	-	CNTD2
19	40791443	-	AKT2
19	40854434	-	C19orf47
19	40854363	+	PLD3
19	40896094	-	HIPK4
19	40919273	-	PRX
19	40931932	-	SERTAD1
19	40950612	-	SERTAD3
19	40971747	-	BLVRB
19	40972148	+	SPTBN4
19	41082757	+	SHKBP1
19	41098789	+	LTBP4
19	41196877	-	NUMBL
19	41224112	-	ADCK4
19	41223008	+	ITPKC
19	41257458	-	C19orf54
19	41256542	+	SNRPA
19	41277553	+	MIA-RAB4B
19	41277553	+	MIA
19	41284121	+	RAB4B
19	41284147	+	RAB4B-EGLN2
19	41304901	+	EGLN2
19	41307202	+	CTC-490E21.12
19	41356352	-	CYP2A6
19	41388657	-	CYP2A7
19	41497204	+	CYP2B6
19	41594377	+	CYP2A13
19	41620337	+	CYP2F1
19	41698954	+	CYP2S1
19	41725108	+	AXL
19	41768401	+	HNRNPUL1
19	41859816	-	TGFB1
19	41816094	+	CCDC97
19	41856758	+	CTC-435M10.3
19	41856816	+	TMEM91
19	41870078	-	B9D2
19	41884215	+	BCKDHA
19	41903384	-	EXOSC5
19	41934635	-	B3GNT8
19	41946622	-	ATP5SL
19	41949063	+	C19orf69
19	42055886	+	CEACAM21
19	42133442	-	CEACAM4
19	42210895	-	CEACAM7
19	42212504	+	CEACAM5
19	42212531	+	CEA
19	42254885	+	CEACAM6
19	42300369	+	CEACAM3
19	42348760	-	LYPD4
19	42348806	+	DMRTC2
19	42363988	+	RPS19
19	42381190	+	CD79A
19	42387228	+	ARHGEF1
19	42463542	-	RABAC1
19	42501649	-	ATP1A3
19	42573650	-	GRIK5
19	42572629	+	ZNF574
19	42700737	-	POU2F2
19	42724292	-	DEDD2
19	42724423	+	ZNF526
19	42746777	-	GSK3A
19	42759284	-	AC006486.9
19	42746927	+	AC006486.1
19	42759309	-	ERF
19	42772689	+	CIC
19	42807698	-	PAFAH1B3
19	42806250	+	PRR19
19	42817477	+	TMEM145
19	42829761	+	MEGF8
19	42894439	-	CNFN
19	42931578	-	LIPE
19	42947200	-	CXCL17
19	43065386	-	CEACAM1
19	43099207	-	CEACAM8
19	43244721	-	PSG3
19	43359843	-	PSG8
19	43383974	-	PSG1
19	43423715	-	PSG6
19	43530664	-	PSG11
19	43587197	-	PSG2
19	43690688	-	PSG5
19	43711451	-	PSG4
19	43773682	-	PSG9
19	43905648	+	TEX101
19	43969812	-	LYPD3
19	44009087	-	PHLDB3
19	44031396	-	ETHE1
19	44029649	+	ZNF575
19	44084625	-	XRCC1
19	44097188	-	L34079.2
19	44080952	+	PINLYP
19	44100287	-	IRGQ
19	44100544	+	ZNF576
19	44100769	+	SRRM5
19	44124026	-	ZNF428
19	44143991	-	CADM4
19	44174699	-	PLAUR
19	44220162	+	IRGC
19	44259142	-	SMG9
19	44285409	-	KCNN4
19	44331358	-	LYPD5
19	44331444	+	ZNF283
19	44405537	-	ZNF404
19	44439430	-	ZNF45
19	44455375	+	ZNF221
19	44472014	+	ZNF155
19	44507100	+	ZNF230
19	44529494	+	ZNF222
19	44529506	+	ZNF223
19	44555520	+	ZNF223
19	44576297	+	ZNF284
19	44598492	+	ZNF224
19	44616334	+	ZNF225
19	44645710	+	ZNF234
19	44669226	+	ZNF226
19	44711700	+	ZNF227
19	44809199	-	ZNF235
19	44754318	+	ZNF233
19	44871377	-	ZNF112
19	44905774	-	CTC-512J12.6
19	44905774	-	ZNF285
19	44952766	-	ZNF229
19	45004576	-	ZNF180
19	45116940	+	IGSF23
19	45147098	+	PVR
19	45165545	+	CEACAM19
19	45202421	+	CEACAM16
19	45250962	+	BCL3
19	45281126	+	CBLC
19	45312328	+	BCAM
19	45349432	+	PVRL2
19	45393826	+	TOMM40
19	45409011	+	APOE
19	45417504	+	APOC1
19	45445495	+	APOC4-APOC2
19	45445495	+	APOC4
19	45449243	+	APOC2
19	45457264	-	CTB-129P6.11
19	45457842	+	CLPTM1
19	45504688	+	RELB
19	45542298	+	CLASRP
19	45579846	-	ZNF296
19	45582453	+	GEMIN7
19	45582546	+	MARK4
19	45594654	+	PPP1R37
19	45663408	-	NKPD1
19	45681495	-	TRAPPC6A
19	45682003	+	BLOC1S3
19	45683080	+	AC005779.2
19	45690646	+	AC006126.3
19	45737469	-	EXOC3L2
19	45826235	-	CKM
19	45836692	+	KLC3
19	45842445	+	L47234.1
19	45874176	-	ERCC2
19	45909607	-	PPP1R13L
19	45909467	+	CD3EAP
19	45982086	-	ERCC1
19	45971253	+	FOSB
19	46000319	-	RTN2
19	45992035	+	PPM1N
19	46009837	+	VASP
19	46105470	-	OPA3
19	46105466	-	GPR4
19	46148887	-	EML2
19	46144752	+	C19orf83
19	46171502	+	GIPR
19	46195827	-	SNRPD2
19	46195741	+	QPCTL
19	46234162	-	FBXO46
19	46236509	+	AC074212.3
19	46272484	-	SIX5
19	46285810	-	DMPK
19	46289231	-	AC011530.4
19	46296060	-	DMWD
19	46318577	-	RSPH6A
19	46366548	-	SYMPK
19	46367247	+	FOXA3
19	46389376	-	IRF2BP1
19	46405862	-	MYPOP
19	46418036	-	NANOS2
19	46476804	-	NOVA2
19	46498339	+	CCDC61
19	46526323	-	PGLYRP1
19	46580376	-	IGFL4
19	46627931	-	IGFL3
19	46646363	+	IGFL2
19	46733009	+	IGFL1
19	46800303	+	HIF3A
19	46850251	+	PPP5C
19	46916841	-	CCDC8
19	46974820	-	PNMAL1
19	47104457	-	PPP5D1
19	46999755	-	PNMAL2
19	46997765	+	AC011484.1
19	47104118	-	AC011551.3
19	47104331	+	CALM3
19	47128375	-	PTGIR
19	47137942	-	GNG8
19	47164395	-	DACT3
19	47220384	-	PRKD2
19	47250251	-	STRN4
19	47249303	+	FKRP
19	47291851	-	SLC1A5
19	47354249	-	AP2S1
19	47421933	+	ARHGAP35
19	47523077	+	NPAS1
19	47551888	-	TMEM160
19	47617009	-	ZC3H4
19	47616531	+	SAE1
19	47736023	-	BBC3
19	47759237	+	CCDC9
19	47778142	+	PRR24
19	47793280	+	C5AR1
19	47835404	+	C5AR2
19	47852538	+	DHX34
19	47922780	-	MEIS3
19	47975425	-	SLC8A2
19	47987525	-	KPTN
19	48018497	-	NAPA
19	48059113	-	ZNF541
19	48111453	+	GLTSCR1
19	48216600	+	EHD2
19	48248779	+	GLTSCR2
19	48281829	+	SEPW1
19	48322308	-	TPRX1
19	48322703	+	CRX
19	48337701	+	TPRX2P
19	48389654	-	SULT2A1
19	48495427	-	BSPH1
19	48497908	+	ELSPBP1
19	48547310	-	CABP5
19	48614074	-	PLA2G4C
19	48673860	-	LIG1
19	48673949	+	C19orf68
19	48675575	+	ZNF114
19	48759203	-	CARD8
19	48825151	-	CCDC114
19	48824766	+	EMP3
19	48867494	-	TMEM143
19	48867652	+	SYNGR4
19	48894810	-	KDELR1
19	48898132	+	GRIN2D
19	48949030	+	GRWD1
19	48958766	+	KCNJ14
19	48969094	+	CTC-273B12.7
19	48972289	+	CYTH2
19	49016446	-	LMTK3
19	49055332	+	SULT2B1
19	49118111	-	FAM83E
19	49110000	+	SPACA4
19	49122793	-	RPL18
19	49122548	+	SPHK2
19	49140695	-	DBP
19	49149569	-	CA11
19	49176338	-	NTN5
19	49199228	+	FUT2
19	49222978	-	MAMSTR
19	49243978	-	RASIP1
19	49250166	-	IZUMO1
19	49258647	-	FUT1
19	49258816	+	FGF21
19	49314286	-	BCAT2
19	49339935	-	HSD17B14
19	49371889	-	PLEKHA4
19	49375649	+	PPP1R15A
19	49401990	-	TULP2
19	49403307	+	NUCB1
19	49436939	+	DHDH
19	49458072	+	BAX
19	49468558	+	FTL
19	49496567	-	GYS1
19	49496705	+	RUVBL2
19	49520338	-	LHB
19	49527590	-	CGB
19	49540152	-	CTB-60B18.6
19	49535169	+	CGB2
19	49552006	-	CGB1
19	49547141	+	CGB5
19	49552400	-	CGB8
19	49562117	-	CGB7
19	49568333	-	NTF4
19	49576198	-	KCNA7
19	49588676	+	SNRNP70
19	49617581	+	LIN7B
19	49622397	-	C19orf73
19	49622646	+	PPFIA3
19	49658681	-	HRC
19	49660998	+	TRPM4
19	49828482	-	SLC6A16
19	49838428	+	CD37
19	49865714	-	TEAD2
19	49865040	+	DKKL1
19	49891475	+	CCDC155
19	49926698	-	PTH2
19	49927006	+	GFY
19	49945617	-	SLC17A7
19	49956754	-	PIH1D1
19	49956426	+	ALDH16A1
19	49966009	+	CTD-3148I10.9
19	49977464	+	FLT3LG
19	49990811	+	RPL13A
19	49999622	+	RPS11
19	50003781	+	hsa-mir-150
19	50010073	+	FCGRT
19	50030875	+	RCN3
19	50093519	-	NOSIP
19	50083903	+	PRRG2
19	50094900	+	PRR12
19	50143458	-	RRAS
19	50145382	+	SCAF1
19	50169132	-	IRF3
19	50168823	+	BCL2L12
19	50179043	+	PRMT1
19	50191921	+	ADM5
19	50194155	+	CPT1C
19	50266587	-	TSKS
19	50270225	+	AP2A1
19	50320633	-	FUZ
19	50321539	+	MED25
19	50353992	+	PTOV1
19	50371166	-	PNKP
19	50381716	-	AKT1S1
19	50380682	+	TBC1D17
19	50432796	-	IL4I1
19	50433020	-	NUP62
19	50461648	-	CTC-326K19.6
19	50431959	+	ATF5
19	50464429	-	SIGLEC11
19	50529203	-	VRK3
19	50528971	+	ZNF473
19	50666452	-	IZUMO2
19	50691443	+	MYH14
19	50836772	-	KCNC3
19	50832910	+	NR1H2
19	50869087	-	NAPSA
19	50887461	+	POLD1
19	50919056	+	CTD-2545M3.6
19	50922195	+	SPIB
19	50936160	+	MYBPC2
19	50980010	-	FAM71E1
19	50979657	+	EMC10
19	51014610	-	JOSD2
19	51017947	-	ASPDH
19	51071302	-	LRRC4B
19	51171651	-	SYT3
19	51152702	+	C19orf81
19	51222707	-	SHANK1
19	51226586	+	CLEC11A
19	51273721	+	GPR32
19	51293672	+	ACPT
19	51308186	-	C19orf48
19	51327043	-	KLK1
19	51340469	-	KLK15
19	51358171	+	KLK3
19	51364824	+	KLK2
19	51378040	-	AC037199.1
19	51413994	-	KLK4
19	51456349	-	KLK5
19	51472929	-	KLK6
19	51487355	-	KLK7
19	51505967	-	KLK8
19	51512837	-	KLK9
19	51512890	-	KLK9
19	51523431	-	KLK10
19	51531295	-	KLK11
19	51538486	-	KLK12
19	51568371	-	KLK13
19	51587502	-	KLK14
19	51611627	-	CTU1
19	51628165	+	SIGLEC9
19	51645556	+	SIGLEC7
19	51728320	+	CD33
19	51749603	+	SIGLECL1
19	51815102	+	IGLON5
19	51845378	-	VSIG10L
19	51869672	-	ETFB
19	51871353	-	CTD-2616J11.11
19	51872257	-	CLDND2
19	51875969	-	NKG7
19	51891214	-	LIM2
19	51893828	-	C19orf84
19	51921057	-	SIGLEC10
19	51961710	-	SIGLEC8
19	51979838	+	CEACAM18
19	52005043	-	SIGLEC12
19	52035110	-	SIGLEC6
19	52074551	+	ZNF175
19	52097630	-	AC018755.1
19	52150151	-	SIGLEC5
19	52150142	-	SIGLEC5
19	52150054	-	SIGLEC14
19	52227247	-	HAS1
19	52307363	-	FPR1
19	52255279	+	FPR2
19	52298416	+	FPR3
19	52394203	-	ZNF577
19	52408293	-	ZNF649
19	52430400	+	ZNF613
19	52490109	-	ZNF350
19	52511483	-	ZNF615
19	52533493	-	ZNF614
19	52598991	-	ZNF432
19	52599018	-	ZNF841
19	52643175	-	ZNF616
19	52674896	-	ZNF836
19	52693292	+	PPP2R1A
19	52772824	+	ZNF766
19	52800430	+	ZNF480
19	52839498	+	ZNF610
19	52873170	+	ZNF880
19	52901102	+	ZNF528
19	52932440	+	ZNF534
19	52956829	+	ZNF578
19	53030905	+	ZNF808
19	53059075	+	ZNF701
19	53193749	-	ZNF83
19	53238326	-	ZNF611
19	53290044	-	ZNF600
19	53360853	-	ZNF28
19	53360902	-	ZNF468
19	53400946	-	ZNF320
19	53466164	-	ZNF816
19	53466076	-	ZNF321P
19	53517174	+	ERVV-1
19	53547991	+	ERVV-2
19	53606689	-	ZNF160
19	53636330	-	ZNF415
19	53662328	-	ZNF347
19	53696639	-	ZNF665
19	53758151	-	ZNF677
19	53761545	+	VN1R2
19	53770972	-	VN1R4
19	53794875	-	BIRC8
19	53837002	+	ZNF845
19	53868946	+	ZNF525
19	53893046	+	ZNF765
19	53970989	+	ZNF813
19	54024235	+	ZNF331
19	54106751	-	CTB-167G5.5
19	54135310	+	DPRX
19	54327648	-	NLRP12
19	54369477	+	MYADM
19	54382444	+	PRKCG
19	54412589	+	CACNG7
19	54466294	+	CACNG8
19	54495542	+	CACNG6
19	54567207	-	VSTM1
19	54584634	-	TARM1
19	54606000	-	OSCAR
19	54606036	+	NDUFA3
19	54619055	-	TFPT
19	54618837	+	PRPF31
19	54641444	+	CNOT3
19	54663620	-	LENG1
19	54676944	-	TMC4
19	54693733	-	MBOAT7
19	54693789	+	TSEN34
19	54704610	+	RPS9
19	54746602	-	LILRB3
19	54746649	-	LILRA6
19	54761164	-	LILRB5
19	54785039	-	LILRB2
19	54809952	-	LILRA3
19	54824409	-	LILRA5
19	54850421	-	LILRA4
19	54882165	-	LAIR1
19	54926393	+	TTYH1
19	54960065	+	LENG8
19	54974894	-	LENG9
19	54984411	-	CDC42EP5
19	55009100	+	LAIR2
19	55043909	+	KIR3DX1
19	55084387	+	LILRA2
19	55085346	+	LILRB1
19	55105047	+	LILRA1
19	55150343	-	AC009892.10
19	55155340	+	LILRB4
19	55235969	+	KIR3DL1
19	55235984	+	KIR3DL3
19	55236002	+	KIR2DL4
19	55249980	+	KIR2DL3
19	55281263	+	KIR2DL1
19	55361898	+	KIR3DL2
19	55385704	+	FCAR
19	55417508	+	NCR1
19	55477680	-	NLRP7
19	55464498	+	NLRP2
19	55549632	-	GP6
19	55582659	-	RDH13
19	55583388	+	EPS8L1
19	55628927	-	PPP1R12C
19	55660722	-	TNNT1
19	55669141	-	TNNI3
19	55672039	-	CTD-2587H24.4
19	55678090	-	DNAAF3
19	55691809	-	SYT5
19	55720874	-	PTPRH
19	55741647	-	TMEM86B
19	55738587	+	AC010327.2
19	55770363	-	PPP6R1
19	55791749	-	HSPBP1
19	55793440	+	BRSK1
19	55845416	-	TMEM150B
19	55851221	+	SUV420H2
19	55851254	+	AC020922.1
19	55866182	-	COX6B2
19	55870884	-	CTD-2105E13.6
19	55874628	-	FAM71E2
19	55881831	-	IL11
19	55888204	+	TMEM190
19	55895966	-	TMEM238
19	55896713	+	RPL28
19	55919145	-	UBE2S
19	55954230	-	SHISA7
19	55973710	-	ISOC2
19	55987699	+	ZNF628
19	55996371	+	NAT14
19	55999771	+	SSC5D
19	56048456	-	SBK2
19	56056909	-	SBK3
19	56092211	-	ZNF579
19	56113336	-	FIZ1
19	56111388	+	ZNF524
19	56116771	+	ZNF865
19	56135967	-	ZNF784
19	56146382	+	ZNF580
19	56146825	+	ZNF581
19	56152428	+	CCDC106
19	56165512	+	U2AF2
19	56186592	+	EPN1
19	56249768	-	NLRP9
19	56270380	+	RFPL4A
19	56280507	+	RFPL4AL1
19	56348166	-	NLRP11
19	56347944	+	NLRP4
19	56443702	-	NLRP13
19	56459198	+	NLRP8
19	56511092	+	NLRP5
19	56632649	-	ZNF787
19	56643968	+	ZNF444
19	56663250	-	AC024580.1
19	56687389	+	GALP
19	56709289	-	ZSCAN5B
19	56713670	+	ZSCAN5C
19	56879752	-	ZSCAN5A
19	56751773	+	ZSCAN5D
19	56784138	+	AC006116.20
19	56904914	-	ZNF582
19	56909335	+	ZNF583
19	56989434	-	ZNF667
19	57019212	+	ZNF471
19	57050317	+	ZFP28
19	57078880	+	ZNF470
19	57106632	+	ZNF71
19	57154513	+	SMIM17
19	57183151	-	ZNF835
19	57352097	-	ZIM2
19	57352096	-	PEG3
19	57630506	+	USP29
19	57656570	-	ZIM3
19	57678811	-	DUXA
19	57702868	+	ZNF264
19	57742377	+	AURKC
19	57751973	+	ZNF805
19	57791419	+	ZNF460
19	57831877	+	ZNF543
19	57862675	+	ZNF304
19	57874845	+	ZNF547
19	57874879	+	TRAPPC2P1
19	57874934	+	AC003002.4
19	57901218	+	ZNF548
19	57901252	+	AC003002.6
19	57905551	+	AC004076.7
19	57922531	+	ZNF17
19	57946697	+	ZNF749
19	57988904	-	AC004076.9
19	57967854	-	VN1R1
19	57988938	-	ZNF772
19	57999079	+	ZNF419
19	57999086	+	AC003005.4
19	58011283	+	ZNF773
19	58038693	+	ZNF549
19	58071231	-	ZNF550
19	58090295	-	ZNF416
19	58089824	+	ZIK1
19	58111253	+	ZNF530
19	58125601	+	ZNF134
19	58141761	+	ZNF211
19	58180303	+	ZSCAN4
19	58193337	+	ZNF551
19	58193413	+	AC003006.7
19	58204128	-	AC004017.1
19	58220579	-	ZNF154
19	58238992	-	ZNF671
19	58258164	+	ZNF776
19	58281023	+	ZNF586
19	58326281	-	ZNF552
19	58331087	+	CTD-2583A14.10
19	58331099	+	ZNF587B
19	58400442	-	ZNF814
19	58361225	+	ZNF587
19	58427959	-	CTD-2583A14.9
19	58427978	-	ZNF417
19	58446761	-	ZNF418
19	58459043	-	ZNF256
19	58485902	-	C19orf18
19	58514717	-	ZNF606
19	58513429	+	CTD-2368P22.1
19	58545400	+	ZSCAN1
19	58570607	+	ZNF135
19	58629794	-	ZSCAN18
19	58666477	-	ZNF329
19	58694396	+	ZNF274
19	58739960	+	ZNF544
19	58740831	+	CTD-3138B18.4
19	58790317	+	ZNF8
19	58790318	+	ZNF8
19	58790332	+	AC010642.1
19	58838385	+	ZSCAN22
19	58864865	-	A1BG
19	58874214	-	ZNF497
19	58892427	-	ZNF837
19	58897767	+	RPS5
19	58907457	+	AC012313.1
19	58912871	+	ZNF584
19	58951589	-	ZNF132
19	58962971	+	ZNF324B
19	58978423	+	ZNF324
19	58985384	+	ZNF446
19	59023780	-	SLC27A5
19	59050278	-	ZBTB45
19	59055458	+	TRIM28
19	59066491	-	CHMP2A
19	59070327	-	UBE2M
19	59084942	-	MZF1
Y	2655740	-	SRY
Y	2709527	+	RPS4Y1
Y	2803112	+	ZFY
Y	3447082	+	TGIF2LY
Y	4868267	+	PCDH11Y
Y	5312605	-	AC012067.1
Y	6114264	+	TSPY2
Y	6742068	-	AMELY
Y	6778727	+	TBL1Y
Y	9175073	+	TSPY4
Y	9195406	+	TSPY8
Y	9236030	+	TSPY3
Y	9236076	+	TSPY1
Y	9344176	-	AC006156.1
Y	9324922	+	TSPY6P
Y	9365489	+	TSPY10
Y	9384693	-	FAM197Y1
Y	13524717	-	SLC9B1P1
Y	14813160	+	USP9Y
Y	15016019	+	DDX3Y
Y	15592553	-	UTY
Y	15418467	+	AC010877.1
Y	15815447	+	TMSB4Y
Y	16098393	-	VCY
Y	16168097	+	VCY1B
Y	16634518	+	NLGN4Y
Y	19992100	-	CDY2B
Y	20137667	+	CDY2A
Y	20708557	+	HSFY1
Y	20990548	-	HSFY2
Y	21738068	-	AC009977.1
Y	21906825	-	KDM5D
Y	22737611	+	EIF1AY
Y	22918050	+	RPS4Y2
Y	23548246	-	CYorf17
Y	23673224	+	RBMY1B
Y	23673258	+	RBMY1A1
Y	24064214	-	RBMY1E
Y	24040673	-	RBMY1D
Y	24242154	-	PRY2
Y	24329129	-	RBMY1F
Y	24454970	+	RBMY1J
Y	24636544	+	PRY
Y	25119966	+	BPY2
Y	25345241	-	DAZ1
Y	25365594	+	DAZ2
Y	25847479	+	AC016752.1
Y	26194166	-	CDY1B
Y	26753707	+	BPY2B
Y	26959626	-	DAZ3
Y	26980008	+	DAZ4
Y	27208695	-	BPY2C
Y	27768264	+	CDY1
Y	28114889	-	AC007965.1
22	16287937	-	POTEH
22	16449805	-	OR11H1
22	17073700	-	CCT8L2
22	17302589	-	XKR3
22	17489112	-	GAB4
22	17565844	+	IL17RA
22	17602257	-	CECR6
22	17602476	+	AC006946.15
22	17646177	-	CECR5
22	17702879	-	CECR1
22	17840837	+	CECR2
22	18043139	+	SLC25A18
22	18111584	-	ATP6V1E1
22	18111621	+	BCL2L13
22	18257536	-	BID
22	18507325	-	MICAL3
22	18560689	+	PEX26
22	18593097	+	TUBA8
22	18632666	+	USP18
22	18721427	+	AC008132.1
22	18834324	+	AC008132.13
22	18893541	+	DGCR6
22	18924066	-	PRODH
22	19109967	-	DGCR2
22	19132197	-	DGCR14
22	19118321	+	TSSK2
22	19137796	-	GSC2
22	19166343	-	SLC25A1
22	19279239	-	CLTCL1
22	19435224	-	HIRA
22	19435755	-	C22orf39
22	19419425	+	MRPL40
22	19466738	-	UFD1L
22	19466982	+	CDC45
22	19515068	-	CLDN5
22	19701987	+	SEPT5
22	19710468	+	GP1BB
22	19744226	+	TBX1
22	19842462	-	GNB1L
22	19842419	-	C22orf29
22	19929341	-	TXNRD2
22	19929130	+	COMT
22	20004331	-	ARVCF
22	20004537	+	TANGO2
22	20067755	+	DGCR8
22	20104915	-	TRMT2A
22	20103461	+	RANBP1
22	20116979	+	ZDHHC8
